SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S8_966780,8,966780,0.00202000674173885,0.153284671532847,411,NA,NA,1,NA
S9_150819833,9,150819833,0.00204085063390583,0.199513381995134,411,NA,NA,1,NA
S2_58491714,2,58491714,0.00210397343579059,0.200729927007299,411,NA,NA,1,NA
S5_21351199,5,21351199,0.00211292680686297,0.0888077858880778,411,NA,NA,1,NA
S3_189691561,3,189691561,0.00211446009845805,0.237226277372263,411,NA,NA,1,NA
S2_847816,2,847816,0.00211983216605803,0.171532846715328,411,NA,NA,1,NA
S10_81959060,10,81959060,0.00213300315732666,0.305352798053528,411,NA,NA,1,NA
S3_212771126,3,212771126,0.00215572930822411,0.354014598540146,411,NA,NA,1,NA
S8_171775667,8,171775667,0.00217404581122204,0.225060827250608,411,NA,NA,1,NA
S2_147324583,2,147324583,0.00220970399737681,0.0571776155717761,411,NA,NA,1,NA
S7_11571973,7,11571973,0.00222205315775633,0.192214111922141,411,NA,NA,1,NA
S3_217895091,3,217895091,0.00225303904381298,0.0948905109489051,411,NA,NA,1,NA
S5_184066652,5,184066652,0.00226006079690697,0.200729927007299,411,NA,NA,1,NA
S3_152494453,3,152494453,0.00231809752373648,0.358880778588808,411,NA,NA,1,NA
S5_193453462,5,193453462,0.00232220407518866,0.495133819951338,411,NA,NA,1,NA
S5_215992298,5,215992298,0.00233810819722321,0.355231143552311,411,NA,NA,1,NA
S2_225618333,2,225618333,0.00238918366403338,0.435523114355231,411,NA,NA,1,NA
S9_150819848,9,150819848,0.00241162168760808,0.210462287104623,411,NA,NA,1,NA
S3_160516096,3,160516096,0.00241222566667726,0.150851581508516,411,NA,NA,1,NA
S4_237517546,4,237517546,0.0024208361834519,0.239659367396594,411,NA,NA,1,NA
S1_287727328,1,287727328,0.002449953152493,0.440389294403893,411,NA,NA,1,NA
S6_21465715,6,21465715,0.00248770722241354,0.400243309002433,411,NA,NA,1,NA
S4_179618999,4,179618999,0.00251318560372165,0.12043795620438,411,NA,NA,1,NA
S3_215764669,3,215764669,0.00255357660820835,0.27007299270073,411,NA,NA,1,NA
S5_84104404,5,84104404,0.00257162261682748,0.0827250608272506,411,NA,NA,1,NA
S1_188032196,1,188032196,0.00259903881748859,0.25669099756691,411,NA,NA,1,NA
S1_52761476,1,52761476,0.00262587828433514,0.135036496350365,411,NA,NA,1,NA
S9_129518223,9,129518223,0.00267637462496091,0.198296836982968,411,NA,NA,1,NA
S1_254797938,1,254797938,0.00271061619563963,0.13625304136253,411,NA,NA,1,NA
S7_11571968,7,11571968,0.00271200361248144,0.194647201946472,411,NA,NA,1,NA
S9_147289574,9,147289574,0.00274007073382002,0.346715328467153,411,NA,NA,1,NA
S1_52082611,1,52082611,0.00278101867215364,0.413625304136253,411,NA,NA,1,NA
S4_234501841,4,234501841,0.00289006031330386,0.144768856447689,411,NA,NA,1,NA
S6_130840746,6,130840746,0.00294800704891962,0.240875912408759,411,NA,NA,1,NA
S4_3893399,4,3893399,0.00295001556948634,0.205596107055961,411,NA,NA,1,NA
S9_127449846,9,127449846,0.00296965242547112,0.244525547445255,411,NA,NA,1,NA
S7_141524615,7,141524615,0.00298551373449528,0.482968369829684,411,NA,NA,1,NA
S1_228664993,1,228664993,0.00300002801068287,0.464720194647202,411,NA,NA,1,NA
S5_6315463,5,6315463,0.00304178572185457,0.173965936739659,411,NA,NA,1,NA
S1_276328023,1,276328023,0.00304547335376874,0.143552311435523,411,NA,NA,1,NA
S4_238437916,4,238437916,0.00318489499865851,0.383211678832117,411,NA,NA,1,NA
S8_170275834,8,170275834,0.00322092766823696,0.29683698296837,411,NA,NA,1,NA
S8_102951565,8,102951565,0.00322603214252778,0.48661800486618,411,NA,NA,1,NA
S4_14813834,4,14813834,0.00323548149010957,0.481751824817518,411,NA,NA,1,NA
S1_230827059,1,230827059,0.00326109271523961,0.187347931873479,411,NA,NA,1,NA
S2_198408551,2,198408551,0.00327876803506736,0.220194647201946,411,NA,NA,1,NA
S5_117625205,5,117625205,0.00327937417738592,0.187347931873479,411,NA,NA,1,NA
S7_115276826,7,115276826,0.0034025819023272,0.301703163017032,411,NA,NA,1,NA
S10_126647554,10,126647554,0.00346859199282074,0.316301703163017,411,NA,NA,1,NA
S1_254797962,1,254797962,0.0035364893779172,0.135036496350365,411,NA,NA,1,NA
S5_151415881,5,151415881,0.00354143196267383,0.110705596107056,411,NA,NA,1,NA
S3_162179381,3,162179381,0.00355511070194161,0.0888077858880778,411,NA,NA,1,NA
S3_201295925,3,201295925,0.00360045764117447,0.10705596107056,411,NA,NA,1,NA
S7_82570331,7,82570331,0.00367520495581451,0.288321167883212,411,NA,NA,1,NA
S6_84672138,6,84672138,0.00368913059039604,0.105839416058394,411,NA,NA,1,NA
S3_219064097,3,219064097,0.00370621729798702,0.285888077858881,411,NA,NA,1,NA
S5_30948291,5,30948291,0.00374477133745488,0.0693430656934306,411,NA,NA,1,NA
S1_52087029,1,52087029,0.00374894337087017,0.37956204379562,411,NA,NA,1,NA
S2_234800977,2,234800977,0.00381823784221217,0.429440389294404,411,NA,NA,1,NA
S6_117452685,6,117452685,0.00386388805554669,0.165450121654501,411,NA,NA,1,NA
S2_186311649,2,186311649,0.00390826387865654,0.10948905109489,411,NA,NA,1,NA
S7_107233861,7,107233861,0.00391952422462866,0.127737226277372,411,NA,NA,1,NA
S7_115276827,7,115276827,0.00394785199928896,0.300486618004866,411,NA,NA,1,NA
S3_215932071,3,215932071,0.0039896463589817,0.245742092457421,411,NA,NA,1,NA
S3_158889378,3,158889378,0.00399038699746931,0.22992700729927,411,NA,NA,1,NA
S6_96553422,6,96553422,0.00402212431425971,0.41970802919708,411,NA,NA,1,NA
S2_234800980,2,234800980,0.00406988614407776,0.427007299270073,411,NA,NA,1,NA
S1_52087069,1,52087069,0.00410938069252524,0.378345498783455,411,NA,NA,1,NA
S4_29169174,4,29169174,0.0041129192127242,0.300486618004866,411,NA,NA,1,NA
S4_29169184,4,29169184,0.0041129192127242,0.300486618004866,411,NA,NA,1,NA
S6_128319635,6,128319635,0.0041304580420245,0.260340632603406,411,NA,NA,1,NA
S1_13645494,1,13645494,0.00416589421864548,0.135036496350365,411,NA,NA,1,NA
S9_150249048,9,150249048,0.00422417169695279,0.194647201946472,411,NA,NA,1,NA
S6_63434790,6,63434790,0.00431053852888077,0.329683698296837,411,NA,NA,1,NA
S4_211650546,4,211650546,0.00435801209025527,0.463503649635037,411,NA,NA,1,NA
S5_46946857,5,46946857,0.00440557654406385,0.135036496350365,411,NA,NA,1,NA
S7_159578562,7,159578562,0.00442382192894504,0.27007299270073,411,NA,NA,1,NA
S4_11646594,4,11646594,0.00445993460219204,0.0851581508515815,411,NA,NA,1,NA
S4_1493004,4,1493004,0.00448701520604991,0.171532846715328,411,NA,NA,1,NA
S4_5197429,4,5197429,0.00463124423393509,0.263990267639903,411,NA,NA,1,NA
S4_5197430,4,5197430,0.00463124423393509,0.263990267639903,411,NA,NA,1,NA
S8_140008769,8,140008769,0.00467280251492305,0.156934306569343,411,NA,NA,1,NA
S3_170023548,3,170023548,0.00467812612000675,0.164233576642336,411,NA,NA,1,NA
S7_143410166,7,143410166,0.00473299172550121,0.434306569343066,411,NA,NA,1,NA
S1_11532857,1,11532857,0.00473827086318969,0.152068126520681,411,NA,NA,1,NA
S1_291402143,1,291402143,0.00474277009700803,0.188564476885645,411,NA,NA,1,NA
S4_239441029,4,239441029,0.00479603147345606,0.119221411192214,411,NA,NA,1,NA
S4_239441030,4,239441030,0.00479603147345606,0.119221411192214,411,NA,NA,1,NA
S3_219063359,3,219063359,0.00481447325893181,0.197080291970803,411,NA,NA,1,NA
S1_276301313,1,276301313,0.00484629859666625,0.307785888077859,411,NA,NA,1,NA
S1_52467139,1,52467139,0.00486348870881757,0.489051094890511,411,NA,NA,1,NA
S5_43822855,5,43822855,0.00488227212625246,0.186131386861314,411,NA,NA,1,NA
S4_5010539,4,5010539,0.00488365236182012,0.147201946472019,411,NA,NA,1,NA
S8_966784,8,966784,0.00492147762829683,0.158150851581509,411,NA,NA,1,NA
S8_162965133,8,162965133,0.00498913111968934,0.135036496350365,411,NA,NA,1,NA
S1_35936704,1,35936704,0.00505808190697411,0.324817518248175,411,NA,NA,1,NA
S7_82724891,7,82724891,0.0050672523546713,0.239659367396594,411,NA,NA,1,NA
S7_82655928,7,82655928,0.0050849080774292,0.423357664233577,411,NA,NA,1,NA
S6_84672159,6,84672159,0.00508501811459381,0.105839416058394,411,NA,NA,1,NA
S8_160099276,8,160099276,0.00510260063307827,0.285888077858881,411,NA,NA,1,NA
S6_147061919,6,147061919,0.00512320519925492,0.128953771289538,411,NA,NA,1,NA
S6_84672112,6,84672112,0.0051433031212459,0.104622871046229,411,NA,NA,1,NA
S2_211280939,2,211280939,0.00516126155189386,0.186131386861314,411,NA,NA,1,NA
S9_150249034,9,150249034,0.00516999486946205,0.158150851581509,411,NA,NA,1,NA
S9_150249035,9,150249035,0.00516999486946205,0.158150851581509,411,NA,NA,1,NA
S7_7008381,7,7008381,0.0052201376903231,0.362530413625304,411,NA,NA,1,NA
S4_185871344,4,185871344,0.00527330860036649,0.172749391727494,411,NA,NA,1,NA
S1_23424259,1,23424259,0.0052775315758966,0.232360097323601,411,NA,NA,1,NA
S7_82724877,7,82724877,0.00535091455468212,0.232360097323601,411,NA,NA,1,NA
S2_86217657,2,86217657,0.0053827043569856,0.0693430656934306,411,NA,NA,1,NA
S7_128672618,7,128672618,0.00539058269328166,0.152068126520681,411,NA,NA,1,NA
S3_138773760,3,138773760,0.00539584652430019,0.152068126520681,411,NA,NA,1,NA
S1_61700287,1,61700287,0.00543015649085796,0.351581508515815,411,NA,NA,1,NA
S10_125650321,10,125650321,0.00544550523953177,0.206812652068126,411,NA,NA,1,NA
S1_280579378,1,280579378,0.00544746275181848,0.0766423357664233,411,NA,NA,1,NA
S5_199389891,5,199389891,0.00545852061423442,0.20316301703163,411,NA,NA,1,NA
S6_160349529,6,160349529,0.00548034944943763,0.217761557177616,411,NA,NA,1,NA
S8_129857774,8,129857774,0.00553131565091411,0.356447688564477,411,NA,NA,1,NA
S8_129857786,8,129857786,0.00553131565091411,0.356447688564477,411,NA,NA,1,NA
S6_43101900,6,43101900,0.00556467827963486,0.383211678832117,411,NA,NA,1,NA
S6_43101906,6,43101906,0.00556467827963486,0.383211678832117,411,NA,NA,1,NA
S4_237687581,4,237687581,0.00557251045895038,0.0571776155717762,411,NA,NA,1,NA
S7_172512783,7,172512783,0.00558472320650109,0.301703163017032,411,NA,NA,1,NA
S7_172512786,7,172512786,0.00558472320650109,0.301703163017032,411,NA,NA,1,NA
S3_225759878,3,225759878,0.00558586364815342,0.10705596107056,411,NA,NA,1,NA
S10_133270008,10,133270008,0.00560923141299743,0.318734793187348,411,NA,NA,1,NA
S7_174758925,7,174758925,0.00562221272931577,0.18978102189781,411,NA,NA,1,NA
S8_103367952,8,103367952,0.00563386635980989,0.485401459854015,411,NA,NA,1,NA
S3_166598028,3,166598028,0.00563466122306011,0.251824817518248,411,NA,NA,1,NA
S2_207227890,2,207227890,0.00568300345286052,0.115571776155718,411,NA,NA,1,NA
S1_166767257,1,166767257,0.00571984724033791,0.345498783454988,411,NA,NA,1,NA
S1_278606311,1,278606311,0.00572241416577028,0.311435523114355,411,NA,NA,1,NA
S4_6110119,4,6110119,0.00572808589262624,0.462287104622871,411,NA,NA,1,NA
S2_36425288,2,36425288,0.00575184993054902,0.227493917274939,411,NA,NA,1,NA
S1_295589209,1,295589209,0.00575359553888605,0.39051094890511,411,NA,NA,1,NA
S6_164566893,6,164566893,0.00577252224964878,0.0948905109489051,411,NA,NA,1,NA
S9_141712314,9,141712314,0.00578674171134851,0.150851581508516,411,NA,NA,1,NA
S2_175628102,2,175628102,0.00581138263130417,0.130170316301703,411,NA,NA,1,NA
S1_23116667,1,23116667,0.00585494688138733,0.145985401459854,411,NA,NA,1,NA
S2_115749557,2,115749557,0.00590682714526215,0.206812652068127,411,NA,NA,1,NA
S1_228665049,1,228665049,0.00593351851326829,0.442822384428224,411,NA,NA,1,NA
S1_36915629,1,36915629,0.00594321831443879,0.315085158150852,411,NA,NA,1,NA
S3_140831087,3,140831087,0.00597662168443791,0.318734793187348,411,NA,NA,1,NA
S10_9376109,10,9376109,0.00601917188453434,0.165450121654501,411,NA,NA,1,NA
S6_9195042,6,9195042,0.0060750792693521,0.237226277372263,411,NA,NA,1,NA
S3_219064024,3,219064024,0.00608221912283968,0.298053527980535,411,NA,NA,1,NA
S3_156284329,3,156284329,0.00611506722796233,0.257907542579075,411,NA,NA,1,NA
S5_27226539,5,27226539,0.00612416399660212,0.097323600973236,411,NA,NA,1,NA
S1_40141613,1,40141613,0.00613075912339263,0.121654501216545,411,NA,NA,1,NA
S8_171625441,8,171625441,0.006144856203075,0.186131386861314,411,NA,NA,1,NA
S4_65591350,4,65591350,0.00616162966963778,0.115571776155718,411,NA,NA,1,NA
S1_139791490,1,139791490,0.00616792102385853,0.118004866180049,411,NA,NA,1,NA
S2_201148696,2,201148696,0.0062437978893195,0.167883211678832,411,NA,NA,1,NA
S1_51895018,1,51895018,0.00624912705418426,0.448905109489051,411,NA,NA,1,NA
S3_217359612,3,217359612,0.00629917731670822,0.0851581508515815,411,NA,NA,1,NA
S3_224001586,3,224001586,0.00634653660339446,0.244525547445255,411,NA,NA,1,NA
S3_191060885,3,191060885,0.0063756874141471,0.334549878345499,411,NA,NA,1,NA
S1_280219859,1,280219859,0.0063922776751959,0.39051094890511,411,NA,NA,1,NA
S7_6070077,7,6070077,0.00641937552625218,0.463503649635037,411,NA,NA,1,NA
S1_35936683,1,35936683,0.00642334117429765,0.239659367396594,411,NA,NA,1,NA
S1_38445432,1,38445432,0.0065034725987296,0.0717761557177615,411,NA,NA,1,NA
S6_6545889,6,6545889,0.00650938752938307,0.452554744525547,411,NA,NA,1,NA
S1_35212180,1,35212180,0.00657573485580302,0.198296836982968,411,NA,NA,1,NA
S2_223589318,2,223589318,0.00660602443221007,0.0875912408759124,411,NA,NA,1,NA
S6_149567481,6,149567481,0.00667744247703867,0.204379562043796,411,NA,NA,1,NA
S5_167585842,5,167585842,0.00669658590078259,0.192214111922141,411,NA,NA,1,NA
S2_42000566,2,42000566,0.00669795217208596,0.0669099756690997,411,NA,NA,1,NA
S3_133783646,3,133783646,0.00671086025431372,0.374695863746959,411,NA,NA,1,NA
S2_31944732,2,31944732,0.00671761447744622,0.103406326034063,411,NA,NA,1,NA
S6_160717796,6,160717796,0.00680873834307856,0.465936739659367,411,NA,NA,1,NA
S5_176038855,5,176038855,0.0068262909503822,0.200729927007299,411,NA,NA,1,NA
S3_124181404,3,124181404,0.00686492845217052,0.147201946472019,411,NA,NA,1,NA
S6_164566872,6,164566872,0.00688312184086336,0.0961070559610706,411,NA,NA,1,NA
S2_10561215,2,10561215,0.00689243483217283,0.125304136253041,411,NA,NA,1,NA
S5_158866264,5,158866264,0.00703410923247248,0.115571776155718,411,NA,NA,1,NA
S1_211263871,1,211263871,0.00704344099214457,0.111922141119221,411,NA,NA,1,NA
S7_104174116,7,104174116,0.00706379612348841,0.180048661800487,411,NA,NA,1,NA
S5_143164341,5,143164341,0.00707142542229007,0.0620437956204379,411,NA,NA,1,NA
S6_85206063,6,85206063,0.0070753682703101,0.381995133819951,411,NA,NA,1,NA
S7_154702367,7,154702367,0.00708403458309351,0.208029197080292,411,NA,NA,1,NA
S6_130840748,6,130840748,0.00709166762496074,0.211678832116788,411,NA,NA,1,NA
S6_130840753,6,130840753,0.00709166762496074,0.211678832116788,411,NA,NA,1,NA
S6_130840754,6,130840754,0.00709166762496074,0.211678832116788,411,NA,NA,1,NA
S4_26377854,4,26377854,0.00709775658381041,0.164233576642336,411,NA,NA,1,NA
S3_183863097,3,183863097,0.00712720747999535,0.181265206812652,411,NA,NA,1,NA
S1_226258243,1,226258243,0.00715308600870893,0.206812652068127,411,NA,NA,1,NA
S1_276072210,1,276072210,0.00716661742534522,0.232360097323601,411,NA,NA,1,NA
S6_43101957,6,43101957,0.00719674225118194,0.206812652068126,411,NA,NA,1,NA
S3_122075801,3,122075801,0.00720248741484609,0.319951338199513,411,NA,NA,1,NA
S5_141258839,5,141258839,0.00722405018237274,0.150851581508516,411,NA,NA,1,NA
S6_119863906,6,119863906,0.00724748096210501,0.251824817518248,411,NA,NA,1,NA
S1_199502652,1,199502652,0.00728528606581438,0.284671532846715,411,NA,NA,1,NA
S3_210714796,3,210714796,0.00730545151911937,0.190997566909976,411,NA,NA,1,NA
S9_88927004,9,88927004,0.00733040701149786,0.36374695863747,411,NA,NA,1,NA
S8_141377618,8,141377618,0.00733159555770899,0.103406326034063,411,NA,NA,1,NA
S6_6430701,6,6430701,0.00734970692218926,0.434306569343066,411,NA,NA,1,NA
S6_6430702,6,6430702,0.00734970692218926,0.434306569343066,411,NA,NA,1,NA
S6_6430703,6,6430703,0.00734970692218926,0.434306569343066,411,NA,NA,1,NA
S6_6430704,6,6430704,0.00734970692218926,0.434306569343066,411,NA,NA,1,NA
S5_214337517,5,214337517,0.00739939575216466,0.327250608272506,411,NA,NA,1,NA
S5_164855383,5,164855383,0.00740714268690517,0.222627737226277,411,NA,NA,1,NA
S9_86306438,9,86306438,0.007422013326627,0.412408759124088,411,NA,NA,1,NA
S1_278516080,1,278516080,0.00742397902153262,0.183698296836983,411,NA,NA,1,NA
S3_205409208,3,205409208,0.00748685630239186,0.244525547445255,411,NA,NA,1,NA
S8_39936424,8,39936424,0.00750984712567207,0.322384428223844,411,NA,NA,1,NA
S5_184066628,5,184066628,0.00751874434967374,0.10948905109489,411,NA,NA,1,NA
S2_36425248,2,36425248,0.00752926802470735,0.227493917274939,411,NA,NA,1,NA
S2_36425252,2,36425252,0.00752926802470735,0.227493917274939,411,NA,NA,1,NA
S1_216442370,1,216442370,0.00755509936179638,0.462287104622871,411,NA,NA,1,NA
S1_51462005,1,51462005,0.00756050514352926,0.399026763990268,411,NA,NA,1,NA
S7_147061044,7,147061044,0.00756795008484797,0.37956204379562,411,NA,NA,1,NA
S6_159829367,6,159829367,0.00759262538519409,0.161800486618005,411,NA,NA,1,NA
S3_142730672,3,142730672,0.00759347455480384,0.316301703163017,411,NA,NA,1,NA
S10_2228460,10,2228460,0.0075935769347786,0.0997566909975669,411,NA,NA,1,NA
S6_168111174,6,168111174,0.00761256157263563,0.115571776155718,411,NA,NA,1,NA
S2_10014315,2,10014315,0.00762368183452886,0.195863746958638,411,NA,NA,1,NA
S2_10014317,2,10014317,0.00762368183452886,0.195863746958638,411,NA,NA,1,NA
S3_218013806,3,218013806,0.0076389770106814,0.142335766423358,411,NA,NA,1,NA
S1_56674740,1,56674740,0.00764366522699324,0.476885644768856,411,NA,NA,1,NA
S7_129265174,7,129265174,0.00766128269922375,0.128953771289538,411,NA,NA,1,NA
S2_41958322,2,41958322,0.00768717212845467,0.364963503649635,411,NA,NA,1,NA
S8_12870747,8,12870747,0.00769203406627051,0.18978102189781,411,NA,NA,1,NA
S6_97343947,6,97343947,0.00771563747884618,0.352798053527981,411,NA,NA,1,NA
S3_149249960,3,149249960,0.00775269466008142,0.385644768856448,411,NA,NA,1,NA
S1_278034451,1,278034451,0.00777662431864174,0.16301703163017,411,NA,NA,1,NA
S3_214794763,3,214794763,0.00782719637122474,0.289537712895377,411,NA,NA,1,NA
S3_214794764,3,214794764,0.00782719637122474,0.289537712895377,411,NA,NA,1,NA
S10_129586274,10,129586274,0.00784402354059551,0.125304136253041,411,NA,NA,1,NA
