Marker,Chrom,Position,Ref,Alt,additive,general
S1_8450316,1,8450316,0,1,-0.799426234954595,NA
S1_8538065,1,8538065,0,1,-0.142582457286167,NA
S1_8538275,1,8538275,0,1,-0.00879824534054308,NA
S1_8541287,1,8541287,0,1,NA,NA
S1_8637215,1,8637215,0,1,NA,NA
S1_8656801,1,8656801,0,1,-0.429690774800562,NA
S1_8656813,1,8656813,0,1,-0.292234992191297,NA
S1_9058898,1,9058898,0,1,-0.309666905262702,NA
S1_9058931,1,9058931,0,1,-0.0728747806234864,NA
S1_9123511,1,9123511,0,1,-0.0796500748567865,NA
S1_9216202,1,9216202,0,1,-0.0362541048927767,NA
S1_9301439,1,9301439,0,1,-0.0808628878721578,NA
S1_9396313,1,9396313,0,1,-0.0282004444977986,NA
S1_9396331,1,9396331,0,1,0.0616511673968176,NA
S1_9437011,1,9437011,0,1,NA,NA
S1_9526267,1,9526267,0,1,-0.202726299709283,NA
S1_9581609,1,9581609,0,1,0.516601286291362,NA
S1_9581620,1,9581620,0,1,0.396135176450287,NA
S1_9956400,1,9956400,0,1,-0.0172679991847957,NA
S1_9956412,1,9956412,0,1,0.0381593335611115,NA
S1_9957099,1,9957099,0,1,-0.0981734739594771,NA
S1_10096289,1,10096289,0,1,NA,NA
S1_10436215,1,10436215,0,1,-0.0162218169035242,NA
S1_10436225,1,10436225,0,1,0.380070302909502,NA
S1_10436226,1,10436226,0,1,-0.0268733857663719,NA
S1_10436233,1,10436233,0,1,-0.0268733857663719,NA
S1_10584075,1,10584075,0,1,0.558344627242242,NA
S1_10584085,1,10584085,0,1,-0.0745345850295251,NA
S1_10584153,1,10584153,0,1,NA,NA
S1_10826196,1,10826196,0,1,-0.0966975900716704,NA
S1_10826945,1,10826945,0,1,0.0622675841745064,NA
S1_10826970,1,10826970,0,1,0.64271250701011,NA
S1_10899900,1,10899900,0,1,-0.384616041219026,NA
S1_10960784,1,10960784,0,1,0.453716633705724,NA
S1_10960811,1,10960811,0,1,0.0722128125166392,NA
S1_10960976,1,10960976,0,1,-0.439808983751611,NA
S1_11476884,1,11476884,0,1,0.915024723828097,NA
S1_11533071,1,11533071,0,1,-0.105761777675042,NA
S1_11793062,1,11793062,0,1,-0.10933431154821,NA
S1_11910984,1,11910984,0,1,-0.352313126115106,NA
S1_11911006,1,11911006,0,1,0.130595513167457,NA
S1_11944909,1,11944909,0,1,-0.21510822039069,NA
S1_11949055,1,11949055,0,1,0.504313687578545,NA
S1_11949092,1,11949092,0,1,0.428744518756815,NA
S1_11949102,1,11949102,0,1,0.504313687578545,NA
S1_11949112,1,11949112,0,1,NA,NA
S1_11951941,1,11951941,0,1,-0.221727492067401,NA
S1_11951944,1,11951944,0,1,-0.124628738404837,NA
S1_11992906,1,11992906,0,1,0.50622746796536,NA
S1_12146738,1,12146738,0,1,0.179503409535585,NA
S1_12169653,1,12169653,0,1,0.0283547301449829,NA
S1_12176349,1,12176349,0,1,0.149733884669985,NA
S1_12176352,1,12176352,0,1,-0.31828846618717,NA
S1_12209994,1,12209994,0,1,0.37996236635901,NA
S1_12256115,1,12256115,0,1,-0.213394011745336,NA
S1_12309541,1,12309541,0,1,0.0266843392299236,NA
S1_12309645,1,12309645,0,1,0.111518532532145,NA
S1_12309647,1,12309647,0,1,0.0170938070760798,NA
S1_12344369,1,12344369,0,1,-0.507847403176612,NA
S1_12344374,1,12344374,0,1,0.133836305301628,NA
S1_12344470,1,12344470,0,1,0.0583162421590799,NA
S1_12357413,1,12357413,0,1,-0.345958889892323,NA
S1_12481563,1,12481563,0,1,0.117954242740204,NA
S1_12481583,1,12481583,0,1,0.0689788963083089,NA
S1_12521405,1,12521405,0,1,-0.0293519277558971,NA
S1_12521523,1,12521523,0,1,-0.243437496380167,NA
S1_12521525,1,12521525,0,1,0.0819235816555306,NA
S1_12521527,1,12521527,0,1,-0.243437496380167,NA
S1_12852920,1,12852920,0,1,0.338932565308681,NA
S1_12855584,1,12855584,0,1,-0.63818803834203,NA
S1_12855585,1,12855585,0,1,-0.63818803834203,NA
S1_13643091,1,13643091,0,1,-0.0703104829539711,NA
S1_14032166,1,14032166,0,1,-0.0658779795314217,NA
S1_14032198,1,14032198,0,1,0.522719650650181,NA
S1_14033579,1,14033579,0,1,-0.314482269021354,NA
S1_14103918,1,14103918,0,1,0.317676152158839,NA
S1_14165553,1,14165553,0,1,-0.427704583642509,NA
S1_14165556,1,14165556,0,1,-0.295878952628129,NA
S1_14165569,1,14165569,0,1,-0.261343087650658,NA
S1_14169991,1,14169991,0,1,0.227188000824974,NA
S1_14449070,1,14449070,0,1,-0.157983770349183,NA
S1_14449371,1,14449371,0,1,-0.0228314219676946,NA
S1_14449374,1,14449374,0,1,-0.114020214774783,NA
S1_14449375,1,14449375,0,1,-0.0236476918425552,NA
S1_14449382,1,14449382,0,1,-0.0236476918425552,NA
S1_14510422,1,14510422,0,1,-0.327833792226571,NA
S1_14803790,1,14803790,0,1,-0.239057838013863,NA
S1_14852237,1,14852237,0,1,0.144629597382583,NA
S1_15075522,1,15075522,0,1,0.206888616453654,NA
S1_15134219,1,15134219,0,1,-0.239401323662754,NA
S1_15169935,1,15169935,0,1,-0.125859385616451,NA
S1_15169946,1,15169946,0,1,0.0667314593904536,NA
S1_15353573,1,15353573,0,1,0.339097867669295,NA
S1_15353577,1,15353577,0,1,-0.282843073481615,NA
S1_15779598,1,15779598,0,1,0.25500062108317,NA
S1_15779616,1,15779616,0,1,0.194571126473647,NA
S1_15995473,1,15995473,0,1,-1.76249379015591,NA
S1_16698844,1,16698844,0,1,NA,NA
S1_16698847,1,16698847,0,1,0.184667616807971,NA
S1_16777521,1,16777521,0,1,-0.133118695368012,NA
S1_16783629,1,16783629,0,1,0.306050806023848,NA
S1_16783659,1,16783659,0,1,0.299746984119494,NA
S1_16825995,1,16825995,0,1,-0.0170506720814245,NA
S1_16826035,1,16826035,0,1,-0.211247918763092,NA
S1_16826037,1,16826037,0,1,-0.211247918763092,NA
S1_17494066,1,17494066,0,1,-0.147778259900093,NA
S1_17494133,1,17494133,0,1,-0.247772003465457,NA
S1_17673474,1,17673474,0,1,-0.0946875006594539,NA
S1_17679542,1,17679542,0,1,0.0850720025826064,NA
S1_17679543,1,17679543,0,1,0.0732204748707233,NA
S1_17680181,1,17680181,0,1,0.24485124710354,NA
S1_18128939,1,18128939,0,1,-0.184654954017489,NA
S1_18199313,1,18199313,0,1,-0.0334408535915856,NA
S1_18199356,1,18199356,0,1,0.274547364640256,NA
S1_18199385,1,18199385,0,1,0.274547364640256,NA
S1_18199403,1,18199403,0,1,0.302200084039796,NA
S1_18200092,1,18200092,0,1,-0.0733572930096784,NA
S1_19104390,1,19104390,0,1,0.468451101794273,NA
S1_19235831,1,19235831,0,1,0.0501495043534419,NA
S1_19296025,1,19296025,0,1,NA,NA
S1_19641987,1,19641987,0,1,-0.411132408515343,NA
S1_19642471,1,19642471,0,1,0.361662231247365,NA
S1_19642472,1,19642472,0,1,-0.0166815047695934,NA
S1_20908061,1,20908061,0,1,NA,NA
S1_20908700,1,20908700,0,1,NA,NA
S1_21471998,1,21471998,0,1,-0.584087592875605,NA
S1_21472039,1,21472039,0,1,-0.387574781745045,NA
S1_21474433,1,21474433,0,1,0.582173461395172,NA
S1_22069444,1,22069444,0,1,NA,NA
S1_22069470,1,22069470,0,1,0.392485989782585,NA
S1_22069480,1,22069480,0,1,0.477193017923149,NA
S1_22656076,1,22656076,0,1,-0.099990175156222,NA
S1_22889156,1,22889156,0,1,-0.0690030903598,NA
S1_22889335,1,22889335,0,1,-0.00141628751740086,NA
S1_23065763,1,23065763,0,1,-0.111617544046879,NA
S1_23564478,1,23564478,0,1,-0.72801534058015,NA
S1_23566233,1,23566233,0,1,-0.570280925423347,NA
S1_23609916,1,23609916,0,1,-0.219162151535059,NA
S1_23937384,1,23937384,0,1,-0.364575506073365,NA
S1_24206867,1,24206867,0,1,0.554177014264432,NA
S1_24206891,1,24206891,0,1,0.168820046854378,NA
S1_24206895,1,24206895,0,1,0.573346535654366,NA
S1_24583378,1,24583378,0,1,0.0162637987161389,NA
S1_24677190,1,24677190,0,1,0.149142419051522,NA
S1_24744012,1,24744012,0,1,-0.586382921396932,NA
S1_24931653,1,24931653,0,1,0.055566324688769,NA
S1_25104791,1,25104791,0,1,0.104199985765192,NA
S1_25104823,1,25104823,0,1,0.639362413843891,NA
S1_25376989,1,25376989,0,1,0.201053357380154,NA
S1_25416030,1,25416030,0,1,0.284029218631524,NA
S1_25876183,1,25876183,0,1,-0.0434708714266634,NA
S1_25876187,1,25876187,0,1,-0.277413135237587,NA
S1_26037580,1,26037580,0,1,-0.00296962616299368,NA
S1_26331735,1,26331735,0,1,-0.314667200506307,NA
S1_26577939,1,26577939,0,1,-0.214290732659776,NA
S1_26577948,1,26577948,0,1,-0.166213034247974,NA
S1_26577963,1,26577963,0,1,-0.214290732659776,NA
S1_26690896,1,26690896,0,1,-0.399886980192065,NA
S1_26690897,1,26690897,0,1,-0.340318244798112,NA
S1_26690898,1,26690898,0,1,NA,NA
S1_26693198,1,26693198,0,1,NA,NA
S1_26693215,1,26693215,0,1,-0.562667090684613,NA
S1_26826973,1,26826973,0,1,-0.0914158217979804,NA
S1_26912617,1,26912617,0,1,-0.0647711196917697,NA
S1_27100391,1,27100391,0,1,0.182039944773109,NA
S1_27501695,1,27501695,0,1,0.195440149382151,NA
S1_28293011,1,28293011,0,1,-0.468751190577521,NA
S1_28610542,1,28610542,0,1,NA,NA
S1_28610548,1,28610548,0,1,NA,NA
S1_28765554,1,28765554,0,1,NA,NA
S1_28794001,1,28794001,0,1,0.580589764083612,NA
S1_28794056,1,28794056,0,1,0.600990978715672,NA
S1_29031673,1,29031673,0,1,-0.123991409160126,NA
S1_29191594,1,29191594,0,1,-0.0691361076254964,NA
S1_29191601,1,29191601,0,1,0.0689970324847025,NA
S1_29191607,1,29191607,0,1,0.0689970324847025,NA
S1_29399963,1,29399963,0,1,0.158607995010186,NA
S1_29399970,1,29399970,0,1,0.156733078650504,NA
S1_29788435,1,29788435,0,1,-0.0879113251077825,NA
S1_30256482,1,30256482,0,1,0.413408154112062,NA
S1_30804753,1,30804753,0,1,-0.145093471955093,NA
S1_31249625,1,31249625,0,1,0.171568192817055,NA
S1_31249631,1,31249631,0,1,0.316590278586972,NA
S1_31249632,1,31249632,0,1,0.264752134504079,NA
S1_31249633,1,31249633,0,1,0.387237763608766,NA
S1_31249634,1,31249634,0,1,NA,NA
S1_31249715,1,31249715,0,1,0.289395887436612,NA
S1_31535892,1,31535892,0,1,-0.0442652690580019,NA
S1_31743256,1,31743256,0,1,0.226597154465139,NA
S1_31747010,1,31747010,0,1,0.132824673878879,NA
S1_32052125,1,32052125,0,1,NA,NA
S1_32091619,1,32091619,0,1,0.417538399165267,NA
S1_32091810,1,32091810,0,1,-0.221580933640297,NA
S1_32091829,1,32091829,0,1,0.496024868281395,NA
S1_32156693,1,32156693,0,1,0.521553917902168,NA
S1_32228326,1,32228326,0,1,0.571048193129741,NA
S1_32228690,1,32228690,0,1,0.532463886287317,NA
S1_32228718,1,32228718,0,1,0.532463886287317,NA
S1_32228736,1,32228736,0,1,-0.371233764489723,NA
S1_32308604,1,32308604,0,1,0.782100555007759,NA
S1_32308654,1,32308654,0,1,-0.542226240901854,NA
S1_32578077,1,32578077,0,1,-0.681550151633658,NA
S1_32579163,1,32579163,0,1,NA,NA
S1_32579175,1,32579175,0,1,0.354704975860344,NA
S1_32580250,1,32580250,0,1,0.0717046869912537,NA
S1_32580263,1,32580263,0,1,0.0555619160017073,NA
S1_32581217,1,32581217,0,1,0.193601483085402,NA
S1_32836825,1,32836825,0,1,0.394979523221437,NA
S1_32836832,1,32836832,0,1,NA,NA
S1_32836833,1,32836833,0,1,-0.316668949829193,NA
S1_32870933,1,32870933,0,1,-0.199607720557523,NA
S1_32870946,1,32870946,0,1,NA,NA
S1_32870947,1,32870947,0,1,-0.298449709161325,NA
S1_33111464,1,33111464,0,1,0.490589511419472,NA
S1_33112238,1,33112238,0,1,-0.130520526118119,NA
S1_33112259,1,33112259,0,1,-0.130520526118119,NA
S1_33121953,1,33121953,0,1,-0.163199058125926,NA
S1_33121961,1,33121961,0,1,0.849304508911345,NA
S1_33124580,1,33124580,0,1,-0.0403107272199321,NA
S1_33162243,1,33162243,0,1,-0.699696652536311,NA
S1_33215375,1,33215375,0,1,0.422649301588557,NA
S1_33317868,1,33317868,0,1,0.484145209265833,NA
S1_33415725,1,33415725,0,1,0.0394760285207525,NA
S1_33423719,1,33423719,0,1,-0.616614003508388,NA
S1_34387071,1,34387071,0,1,0.113700963234706,NA
S1_34406567,1,34406567,0,1,0.624432963619284,NA
S1_34716591,1,34716591,0,1,0.0823757724005674,NA
S1_34947864,1,34947864,0,1,NA,NA
S1_35055205,1,35055205,0,1,0.349101687831038,NA
S1_35133649,1,35133649,0,1,0.64993576398566,NA
S1_35136546,1,35136546,0,1,0.529891544972656,NA
S1_35136571,1,35136571,0,1,0.285269676034744,NA
S1_35136637,1,35136637,0,1,NA,NA
S1_35136654,1,35136654,0,1,0.101593654247729,NA
S1_35136660,1,35136660,0,1,0.30005340627612,NA
S1_35136685,1,35136685,0,1,0.146010014958733,NA
S1_35136687,1,35136687,0,1,NA,NA
S1_35214633,1,35214633,0,1,0.139114293780644,NA
S1_35217574,1,35217574,0,1,-0.0837663195565881,NA
S1_35581743,1,35581743,0,1,0.151846126459354,NA
S1_35888648,1,35888648,0,1,-0.262269451151056,NA
S1_35936597,1,35936597,0,1,-0.0948069601669346,NA
S1_36153317,1,36153317,0,1,-0.010415571864641,NA
S1_36154218,1,36154218,0,1,-0.0199756152724149,NA
S1_36154257,1,36154257,0,1,0.391981023003183,NA
S1_36154260,1,36154260,0,1,0.401287969855417,NA
S1_36214043,1,36214043,0,1,-0.360688902480177,NA
S1_36221140,1,36221140,0,1,NA,NA
S1_36222121,1,36222121,0,1,-0.0422711776535181,NA
S1_36801883,1,36801883,0,1,0.0345707562087796,NA
S1_36801895,1,36801895,0,1,0.275117742367826,NA
S1_36831706,1,36831706,0,1,-0.0219591876935965,NA
S1_36973832,1,36973832,0,1,NA,NA
S1_36973855,1,36973855,0,1,0.801562631447538,NA
S1_37128887,1,37128887,0,1,0.0299721197655174,NA
S1_37132524,1,37132524,0,1,0.210274536608949,NA
S1_37132704,1,37132704,0,1,0.12326715781937,NA
S1_37315846,1,37315846,0,1,NA,NA
S1_38316713,1,38316713,0,1,0.024568386369225,NA
S1_38316738,1,38316738,0,1,-0.0160279511027923,NA
S1_38316745,1,38316745,0,1,-0.0141267979110751,NA
S1_38445432,1,38445432,0,1,NA,NA
S1_38548817,1,38548817,0,1,-0.42213600261617,NA
S1_38610159,1,38610159,0,1,-0.234902143625035,NA
S1_38849074,1,38849074,0,1,-0.2190083968854,NA
S1_38869966,1,38869966,0,1,0.104718294263364,NA
S1_38871910,1,38871910,0,1,0.401236844125293,NA
S1_39145326,1,39145326,0,1,-0.886241805671659,NA
S1_39145330,1,39145330,0,1,-0.888055775570862,NA
S1_39747873,1,39747873,0,1,-0.0145278977066994,NA
S1_39747874,1,39747874,0,1,-0.0500591254515541,NA
S1_39855780,1,39855780,0,1,0.0145726225511993,NA
S1_39855820,1,39855820,0,1,0.0466534730062875,NA
S1_40058666,1,40058666,0,1,0.141881945243554,NA
S1_40058681,1,40058681,0,1,0.123518821424952,NA
S1_40141613,1,40141613,0,1,-0.0875911930268174,NA
S1_40141625,1,40141625,0,1,0.810246431215973,NA
S1_40352049,1,40352049,0,1,0.508052873613899,NA
S1_40727177,1,40727177,0,1,-0.256969163175199,NA
S1_40727204,1,40727204,0,1,NA,NA
S1_40812385,1,40812385,0,1,-0.0435080276374862,NA
S1_41102630,1,41102630,0,1,-0.464044050018003,NA
S1_41245242,1,41245242,0,1,-0.611344856725182,NA
S1_41245260,1,41245260,0,1,-0.544002203104014,NA
S1_41245268,1,41245268,0,1,0.393761996705351,NA
S1_41245269,1,41245269,0,1,-0.166389219137905,NA
S1_41245277,1,41245277,0,1,-0.166389219137905,NA
S1_41276851,1,41276851,0,1,-0.17251344081518,NA
S1_41278067,1,41278067,0,1,0.651874784903356,NA
S1_41278070,1,41278070,0,1,0.580504196446469,NA
S1_41430539,1,41430539,0,1,-0.226421152090595,NA
S1_41430545,1,41430545,0,1,NA,NA
S1_42012727,1,42012727,0,1,NA,NA
S1_42121864,1,42121864,0,1,-0.268247410345424,NA
S1_42515666,1,42515666,0,1,-0.138314379686939,NA
S1_42520464,1,42520464,0,1,0.152327904041968,NA
S1_42520476,1,42520476,0,1,NA,NA
S1_42520530,1,42520530,0,1,-0.130621048476286,NA
S1_42521119,1,42521119,0,1,NA,NA
S1_42845817,1,42845817,0,1,0.783569390602153,NA
S1_42848244,1,42848244,0,1,-0.212909010678985,NA
S1_42848278,1,42848278,0,1,-0.153685272705033,NA
S1_42848304,1,42848304,0,1,-0.221135369383319,NA
S1_42849094,1,42849094,0,1,0.19208233763036,NA
S1_43055415,1,43055415,0,1,0.0227600786034259,NA
S1_43055444,1,43055444,0,1,-0.051245138376899,NA
S1_43063988,1,43063988,0,1,-0.130775011905705,NA
S1_43112015,1,43112015,0,1,0.147453704360146,NA
S1_43506472,1,43506472,0,1,NA,NA
S1_43686812,1,43686812,0,1,NA,NA
S1_43756650,1,43756650,0,1,0.210501686470607,NA
S1_43765195,1,43765195,0,1,-0.298875259577251,NA
S1_44179060,1,44179060,0,1,-0.0507756381889095,NA
S1_44346011,1,44346011,0,1,-0.0208481947652075,NA
S1_44955336,1,44955336,0,1,NA,NA
S1_44956538,1,44956538,0,1,0.118018113814053,NA
S1_44956540,1,44956540,0,1,0.398084687716278,NA
S1_44960098,1,44960098,0,1,0.41658581188387,NA
S1_44960105,1,44960105,0,1,0.189661700640926,NA
S1_44960183,1,44960183,0,1,-0.070433671774957,NA
S1_45403521,1,45403521,0,1,0.512949485027427,NA
S1_45426754,1,45426754,0,1,0.150877669335564,NA
S1_45426763,1,45426763,0,1,-0.0596534038438818,NA
S1_45505827,1,45505827,0,1,0.177065978939893,NA
S1_45507490,1,45507490,0,1,NA,NA
S1_45512277,1,45512277,0,1,0.0237931241248219,NA
S1_45740208,1,45740208,0,1,-0.536006755895293,NA
S1_45768008,1,45768008,0,1,-0.290738386184429,NA
S1_45939122,1,45939122,0,1,-0.0976190393945018,NA
S1_45941144,1,45941144,0,1,0.0789099460303362,NA
S1_46406150,1,46406150,0,1,0.64111926451065,NA
S1_46411637,1,46411637,0,1,0.0799730803987799,NA
S1_46411699,1,46411699,0,1,-0.202891651232136,NA
S1_46411700,1,46411700,0,1,-0.2169919181936,NA
S1_46411715,1,46411715,0,1,-0.0969680973092721,NA
S1_46554943,1,46554943,0,1,-0.211935337717605,NA
S1_46554950,1,46554950,0,1,-0.211935337717605,NA
S1_46737340,1,46737340,0,1,NA,NA
S1_46737453,1,46737453,0,1,NA,NA
S1_46737762,1,46737762,0,1,-0.215772360314787,NA
S1_46848879,1,46848879,0,1,NA,NA
S1_47455786,1,47455786,0,1,0.165894439170003,NA
S1_47477312,1,47477312,0,1,0.30442507363037,NA
S1_47504251,1,47504251,0,1,0.0154828550659971,NA
S1_47705076,1,47705076,0,1,0.375675514835635,NA
S1_47705105,1,47705105,0,1,0.231749552465985,NA
S1_47705163,1,47705163,0,1,0.284937082493684,NA
S1_47705176,1,47705176,0,1,-0.0778685166532966,NA
S1_47906717,1,47906717,0,1,0.547979731561426,NA
S1_47906726,1,47906726,0,1,0.166819751166372,NA
S1_47906735,1,47906735,0,1,0.077354735977238,NA
S1_48554047,1,48554047,0,1,-0.539949165452356,NA
S1_49091489,1,49091489,0,1,-0.0594959745138937,NA
S1_50328874,1,50328874,0,1,-0.314649460645683,NA
S1_50681506,1,50681506,0,1,0.481621887432269,NA
S1_50708500,1,50708500,0,1,0.00303704467464172,NA
S1_50708507,1,50708507,0,1,0.26475683977408,NA
S1_50708508,1,50708508,0,1,0.278049641542282,NA
S1_50959077,1,50959077,0,1,0.400153024337385,NA
S1_51022070,1,51022070,0,1,-0.45882717230198,NA
S1_51022083,1,51022083,0,1,NA,NA
S1_51022085,1,51022085,0,1,-0.238934711039484,NA
S1_51398956,1,51398956,0,1,-0.0785183398441305,NA
S1_51535081,1,51535081,0,1,-0.0142825753180347,NA
S1_51895018,1,51895018,0,1,0.356305356632816,NA
S1_52394698,1,52394698,0,1,-0.187970537983901,NA
S1_52921116,1,52921116,0,1,0.945904916672411,NA
S1_53075660,1,53075660,0,1,-0.26296177652624,NA
S1_53154726,1,53154726,0,1,0.338504212763382,NA
S1_54189891,1,54189891,0,1,0.199783139227144,NA
S1_54844923,1,54844923,0,1,-0.129208995515661,NA
S1_55070491,1,55070491,0,1,0.386571083847471,NA
S1_55075339,1,55075339,0,1,0.0173365253327162,NA
S1_55075342,1,55075342,0,1,0.202116325122311,NA
S1_55075346,1,55075346,0,1,0.102716111286213,NA
S1_55075351,1,55075351,0,1,-0.0583512229183967,NA
S1_55075354,1,55075354,0,1,0.0173365253327162,NA
S1_55291456,1,55291456,0,1,0.287821633129894,NA
S1_55291461,1,55291461,0,1,0.162431116093174,NA
S1_55291473,1,55291473,0,1,-0.402804711305713,NA
S1_55389872,1,55389872,0,1,NA,NA
S1_55454752,1,55454752,0,1,0.065397253625207,NA
S1_55503537,1,55503537,0,1,0.758660633022018,NA
S1_55743737,1,55743737,0,1,0.0992714180664294,NA
S1_55743824,1,55743824,0,1,0.429644950592944,NA
S1_55743848,1,55743848,0,1,0.47904171312021,NA
S1_56037991,1,56037991,0,1,NA,NA
S1_56158933,1,56158933,0,1,NA,NA
S1_56307590,1,56307590,0,1,0.245461837757446,NA
S1_56558534,1,56558534,0,1,0.107093035323942,NA
S1_56558560,1,56558560,0,1,0.0947584048362842,NA
