Marker,Chrom,Position,Ref,Alt,additive,general
S1_3197156,1,3197156,0,1,-0.00480351402951662,NA
S1_3197160,1,3197160,0,1,-0.0582307518106546,NA
S1_3197164,1,3197164,0,1,-0.0616219220922076,NA
S1_3269687,1,3269687,0,1,-0.0447631711948517,NA
S1_3279302,1,3279302,0,1,0.0998031259710963,NA
S1_3282170,1,3282170,0,1,-0.00827000282322388,NA
S1_3405322,1,3405322,0,1,-0.0508605795685462,NA
S1_3405346,1,3405346,0,1,-0.0508605795685462,NA
S1_3405632,1,3405632,0,1,-0.0308363274756953,NA
S1_3650455,1,3650455,0,1,-0.216189416740344,NA
S1_3703741,1,3703741,0,1,-0.0433694730005492,NA
S1_3703762,1,3703762,0,1,-0.132180746952859,NA
S1_3739861,1,3739861,0,1,-0.0729470939347507,NA
S1_4018295,1,4018295,0,1,-0.277716051033318,NA
S1_4040233,1,4040233,0,1,-0.00773259903253276,NA
S1_4040251,1,4040251,0,1,0.0318659332284668,NA
S1_4452378,1,4452378,0,1,-0.0668397636518012,NA
S1_4519154,1,4519154,0,1,0.0453770590860998,NA
S1_4548845,1,4548845,0,1,-0.146685438372,NA
S1_4979298,1,4979298,0,1,0.032828216917693,NA
S1_4994210,1,4994210,0,1,-0.0652341346764942,NA
S1_5006696,1,5006696,0,1,-0.109078988308067,NA
S1_5091849,1,5091849,0,1,0.101298917246133,NA
S1_5745185,1,5745185,0,1,-0.0320160561346938,NA
S1_5745195,1,5745195,0,1,NA,NA
S1_5745514,1,5745514,0,1,6.02167951626598e-05,NA
S1_5745520,1,5745520,0,1,-0.011702546665985,NA
S1_6220288,1,6220288,0,1,0.0766026797539965,NA
S1_6220289,1,6220289,0,1,0.0766026797539965,NA
S1_6234773,1,6234773,0,1,-0.0922527170159775,NA
S1_6234790,1,6234790,0,1,-0.0835592040070665,NA
S1_6234801,1,6234801,0,1,0.0162601686423436,NA
S1_6425499,1,6425499,0,1,-0.112828937306949,NA
S1_6425509,1,6425509,0,1,NA,NA
S1_6431158,1,6431158,0,1,NA,NA
S1_6431197,1,6431197,0,1,0.0383029088331526,NA
S1_6431227,1,6431227,0,1,-0.0488604760862437,NA
S1_6433450,1,6433450,0,1,-0.102761752799857,NA
S1_6549984,1,6549984,0,1,-0.065087211749475,NA
S1_6850821,1,6850821,0,1,NA,NA
S1_6921570,1,6921570,0,1,-0.106684143563921,NA
S1_6922850,1,6922850,0,1,-0.209381205085345,NA
S1_6923719,1,6923719,0,1,0.0437041915715675,NA
S1_6923804,1,6923804,0,1,-0.0132387810972574,NA
S1_7079762,1,7079762,0,1,0.109730769101214,NA
S1_7091205,1,7091205,0,1,-0.0777004951519586,NA
S1_7161470,1,7161470,0,1,-0.120013262321759,NA
S1_7161473,1,7161473,0,1,-0.120013262321759,NA
S1_7299841,1,7299841,0,1,0.0673240053520558,NA
S1_7355728,1,7355728,0,1,0.0368814449215229,NA
S1_7355735,1,7355735,0,1,0.00591268305575809,NA
S1_7355739,1,7355739,0,1,0.0204280221537871,NA
S1_7389879,1,7389879,0,1,-0.0244633834655588,NA
S1_7390282,1,7390282,0,1,0.0414664437841914,NA
S1_7390746,1,7390746,0,1,0.0776771389192561,NA
S1_7390758,1,7390758,0,1,0.0497883507611725,NA
S1_7390769,1,7390769,0,1,0.0561040486943796,NA
S1_7390776,1,7390776,0,1,0.0467634277470097,NA
S1_7391420,1,7391420,0,1,0.0323434181459312,NA
S1_7397625,1,7397625,0,1,0.00862674466349844,NA
S1_8038925,1,8038925,0,1,0.0851278315704782,NA
S1_8271524,1,8271524,0,1,0.010311665472166,NA
S1_8355740,1,8355740,0,1,-0.0542219216073043,NA
S1_8450316,1,8450316,0,1,-0.0842011995337639,NA
S1_8538065,1,8538065,0,1,0.00274931905490305,NA
S1_8538275,1,8538275,0,1,-0.128448721976726,NA
S1_8541287,1,8541287,0,1,NA,NA
S1_8637215,1,8637215,0,1,NA,NA
S1_8656801,1,8656801,0,1,-0.076016840013466,NA
S1_8656813,1,8656813,0,1,0.139225318124121,NA
S1_9058898,1,9058898,0,1,-0.110760008844302,NA
S1_9058931,1,9058931,0,1,-0.131141136726585,NA
S1_9123511,1,9123511,0,1,-0.123861364240966,NA
S1_9216202,1,9216202,0,1,0.0657145313854137,NA
S1_9301439,1,9301439,0,1,-0.0861762024399617,NA
S1_9396313,1,9396313,0,1,0.0252100421504196,NA
S1_9396331,1,9396331,0,1,-0.0483930005359348,NA
S1_9437011,1,9437011,0,1,NA,NA
S1_9526267,1,9526267,0,1,0.032984339732387,NA
S1_9581609,1,9581609,0,1,-0.0639136526344188,NA
S1_9581620,1,9581620,0,1,-0.029755574876912,NA
S1_9956400,1,9956400,0,1,0.0949724053488659,NA
S1_9956412,1,9956412,0,1,0.0877686655331864,NA
S1_9957099,1,9957099,0,1,-0.0540902677308281,NA
S1_10096289,1,10096289,0,1,NA,NA
S1_10436215,1,10436215,0,1,0.0389170980769649,NA
S1_10436225,1,10436225,0,1,-0.0344879664903068,NA
S1_10436226,1,10436226,0,1,0.0428899325179657,NA
S1_10436233,1,10436233,0,1,0.0428899325179657,NA
S1_10584075,1,10584075,0,1,0.00501010730793361,NA
S1_10584085,1,10584085,0,1,0.0802136002995528,NA
S1_10584153,1,10584153,0,1,NA,NA
S1_10826196,1,10826196,0,1,0.0653481966195493,NA
S1_10826945,1,10826945,0,1,0.00530858054850825,NA
S1_10826970,1,10826970,0,1,0.0362495821733866,NA
S1_10899900,1,10899900,0,1,-0.0190295218738825,NA
S1_10960784,1,10960784,0,1,-0.0519936727247341,NA
S1_10960811,1,10960811,0,1,0.0928869919078998,NA
S1_10960976,1,10960976,0,1,-0.0153348172282115,NA
S1_11476884,1,11476884,0,1,-0.0656970331873907,NA
S1_11533071,1,11533071,0,1,-0.000327703785863775,NA
S1_11793062,1,11793062,0,1,0.0337207700204658,NA
S1_11910984,1,11910984,0,1,-0.0293953414845092,NA
S1_11911006,1,11911006,0,1,-0.0891347407119021,NA
S1_11944909,1,11944909,0,1,-0.139345692967016,NA
S1_11949055,1,11949055,0,1,-0.0723557420279306,NA
S1_11949092,1,11949092,0,1,-0.0973998756425196,NA
S1_11949102,1,11949102,0,1,-0.0723557420279306,NA
S1_11949112,1,11949112,0,1,NA,NA
S1_11951941,1,11951941,0,1,-0.0284883003771235,NA
S1_11951944,1,11951944,0,1,0.00829904717665642,NA
S1_11992906,1,11992906,0,1,-0.0665037770969441,NA
S1_12146738,1,12146738,0,1,-0.0920421746443019,NA
S1_12169653,1,12169653,0,1,-0.036608773380582,NA
S1_12176349,1,12176349,0,1,0.0595588756215299,NA
S1_12176352,1,12176352,0,1,-0.0380986888554737,NA
S1_12209994,1,12209994,0,1,0.100945820322863,NA
S1_12256115,1,12256115,0,1,-0.049519629354787,NA
S1_12309541,1,12309541,0,1,-0.152365469871672,NA
S1_12309645,1,12309645,0,1,-0.0836255443245797,NA
S1_12309647,1,12309647,0,1,-0.00870196344991925,NA
S1_12344369,1,12344369,0,1,0.0606355988588483,NA
S1_12344374,1,12344374,0,1,0.06272360830663,NA
S1_12344470,1,12344470,0,1,-0.00430171101005072,NA
S1_12357413,1,12357413,0,1,-0.0483604774652342,NA
S1_12481563,1,12481563,0,1,-0.0211024413149801,NA
S1_12481583,1,12481583,0,1,-0.0729891947167758,NA
S1_12521405,1,12521405,0,1,-0.0223460314543686,NA
S1_12521523,1,12521523,0,1,-0.0426652212518945,NA
S1_12521525,1,12521525,0,1,-0.0455751658156629,NA
S1_12521527,1,12521527,0,1,-0.0426652212518945,NA
S1_12852920,1,12852920,0,1,-0.0696200647306036,NA
S1_12855584,1,12855584,0,1,-0.0200403829014277,NA
S1_12855585,1,12855585,0,1,-0.0200403829014277,NA
S1_13643091,1,13643091,0,1,-0.0572415667168151,NA
S1_14032166,1,14032166,0,1,-0.0683960529476391,NA
S1_14032198,1,14032198,0,1,-0.181433677048766,NA
S1_14033579,1,14033579,0,1,0.0490297960731105,NA
S1_14103918,1,14103918,0,1,-0.0574139350023657,NA
S1_14165553,1,14165553,0,1,-0.0311443122893529,NA
S1_14165556,1,14165556,0,1,-0.00291518035515992,NA
S1_14165569,1,14165569,0,1,-0.013626223188286,NA
S1_14169991,1,14169991,0,1,0.0342668387999332,NA
S1_14449070,1,14449070,0,1,0.0391865462961345,NA
S1_14449371,1,14449371,0,1,-0.0132399384780371,NA
S1_14449374,1,14449374,0,1,0.0295136950586006,NA
S1_14449375,1,14449375,0,1,-0.0175561726599938,NA
S1_14449382,1,14449382,0,1,-0.0175561726599938,NA
S1_14510422,1,14510422,0,1,0.0122150652191735,NA
S1_14803790,1,14803790,0,1,0.00758728399889819,NA
S1_14852237,1,14852237,0,1,-0.0503912606611685,NA
S1_15075522,1,15075522,0,1,-0.0846500652267537,NA
S1_15134219,1,15134219,0,1,0.100956450309809,NA
S1_15169935,1,15169935,0,1,-0.0475295522372434,NA
S1_15169946,1,15169946,0,1,-0.0867657312312033,NA
S1_15353573,1,15353573,0,1,0.000670520600301927,NA
S1_15353577,1,15353577,0,1,0.0311102179718219,NA
S1_15779598,1,15779598,0,1,-0.0759226169027016,NA
S1_15779616,1,15779616,0,1,-0.0963323776407243,NA
S1_15995473,1,15995473,0,1,0.290012973639801,NA
S1_16698844,1,16698844,0,1,NA,NA
S1_16698847,1,16698847,0,1,-0.050275927015619,NA
S1_16777521,1,16777521,0,1,-0.00985810622033867,NA
S1_16783629,1,16783629,0,1,-0.0224962849862784,NA
S1_16783659,1,16783659,0,1,-0.0256869908471167,NA
S1_16825995,1,16825995,0,1,0.0571866937240699,NA
S1_16826035,1,16826035,0,1,-0.0440885349920954,NA
S1_16826037,1,16826037,0,1,-0.0440885349920954,NA
S1_17494066,1,17494066,0,1,0.0336561868014122,NA
S1_17494133,1,17494133,0,1,0.111698542335272,NA
S1_17673474,1,17673474,0,1,-0.00741380005797865,NA
S1_17679542,1,17679542,0,1,0.0680299110040608,NA
S1_17679543,1,17679543,0,1,0.0586588809915298,NA
S1_17680181,1,17680181,0,1,-0.0284796780029186,NA
S1_18128939,1,18128939,0,1,0.0119811004180583,NA
S1_18199313,1,18199313,0,1,0.0389614047516389,NA
S1_18199356,1,18199356,0,1,0.000130245319230227,NA
S1_18199385,1,18199385,0,1,0.000130245319230227,NA
S1_18199403,1,18199403,0,1,-0.00114948115551528,NA
S1_18200092,1,18200092,0,1,0.0922579687436702,NA
S1_19104390,1,19104390,0,1,-0.0256398560902227,NA
S1_19235831,1,19235831,0,1,0.0690862005132757,NA
S1_19296025,1,19296025,0,1,NA,NA
S1_19641987,1,19641987,0,1,0.0770048034493627,NA
S1_19642471,1,19642471,0,1,0.00586811758045869,NA
S1_19642472,1,19642472,0,1,-0.0330764046492078,NA
S1_20908061,1,20908061,0,1,NA,NA
S1_20908700,1,20908700,0,1,NA,NA
S1_21471998,1,21471998,0,1,0.0767249633533602,NA
S1_21472039,1,21472039,0,1,0.0872447215493324,NA
S1_21474433,1,21474433,0,1,-0.0382705411529969,NA
S1_22069444,1,22069444,0,1,NA,NA
S1_22069470,1,22069470,0,1,-0.104391936529105,NA
S1_22069480,1,22069480,0,1,-0.0971941897875013,NA
S1_22656076,1,22656076,0,1,-0.00120035679643848,NA
S1_22889156,1,22889156,0,1,0.0421408002653259,NA
S1_22889335,1,22889335,0,1,0.0355736376019848,NA
S1_23065763,1,23065763,0,1,-0.0291752230623246,NA
S1_23564478,1,23564478,0,1,0.0314981214397037,NA
S1_23566233,1,23566233,0,1,-0.0217864092449247,NA
S1_23609916,1,23609916,0,1,0.0508540547273384,NA
S1_23937384,1,23937384,0,1,0.00587511791952622,NA
S1_24206867,1,24206867,0,1,-0.192546821903186,NA
S1_24206891,1,24206891,0,1,-0.0775563787890334,NA
S1_24206895,1,24206895,0,1,-0.210301484546811,NA
S1_24583378,1,24583378,0,1,0.023582286812438,NA
S1_24677190,1,24677190,0,1,0.00620618641329074,NA
S1_24744012,1,24744012,0,1,0.0880037495866652,NA
S1_24931653,1,24931653,0,1,0.0221239605951098,NA
S1_25104791,1,25104791,0,1,0.0574434636705448,NA
S1_25104823,1,25104823,0,1,0.00224055927770195,NA
S1_25376989,1,25376989,0,1,0.0271638844184849,NA
S1_25416030,1,25416030,0,1,0.0390151522646498,NA
S1_25876183,1,25876183,0,1,0.0722558122801118,NA
S1_25876187,1,25876187,0,1,-0.0209092863340228,NA
S1_26037580,1,26037580,0,1,-0.0234932708312883,NA
S1_26331735,1,26331735,0,1,0.0387979566263468,NA
S1_26577939,1,26577939,0,1,0.0729568169100148,NA
S1_26577948,1,26577948,0,1,0.0443095326256078,NA
S1_26577963,1,26577963,0,1,0.0729568169100148,NA
S1_26690896,1,26690896,0,1,0.0168675053554495,NA
S1_26690897,1,26690897,0,1,0.0187224109008923,NA
S1_26690898,1,26690898,0,1,NA,NA
S1_26693198,1,26693198,0,1,NA,NA
S1_26693215,1,26693215,0,1,0.0659258636864912,NA
S1_26826973,1,26826973,0,1,0.0444751623707589,NA
S1_26912617,1,26912617,0,1,0.0181059044402083,NA
S1_27100391,1,27100391,0,1,-0.103627822271417,NA
S1_27501695,1,27501695,0,1,0.0297215697781645,NA
S1_28293011,1,28293011,0,1,-0.016206327713995,NA
S1_28610542,1,28610542,0,1,NA,NA
S1_28610548,1,28610548,0,1,NA,NA
S1_28765554,1,28765554,0,1,NA,NA
S1_28794001,1,28794001,0,1,-0.00540166208955739,NA
S1_28794056,1,28794056,0,1,-0.06728406603834,NA
S1_29031673,1,29031673,0,1,-0.0764478279233884,NA
S1_29191594,1,29191594,0,1,-0.0458806848508502,NA
S1_29191601,1,29191601,0,1,-0.0303784888176537,NA
S1_29191607,1,29191607,0,1,-0.0303784888176537,NA
S1_29399963,1,29399963,0,1,-0.0204885724693504,NA
S1_29399970,1,29399970,0,1,-0.0209704707074643,NA
S1_29788435,1,29788435,0,1,-0.0175073936441663,NA
S1_30256482,1,30256482,0,1,-0.00847566829453328,NA
S1_30804753,1,30804753,0,1,-0.0439876944105393,NA
S1_31249625,1,31249625,0,1,-0.0304614205410498,NA
S1_31249631,1,31249631,0,1,-0.0581864079206973,NA
S1_31249632,1,31249632,0,1,0.00378943612114568,NA
S1_31249633,1,31249633,0,1,-0.0123525216417981,NA
S1_31249634,1,31249634,0,1,NA,NA
S1_31249715,1,31249715,0,1,-0.0133396825178416,NA
S1_31535892,1,31535892,0,1,-0.0161662260739988,NA
S1_31743256,1,31743256,0,1,-0.0415911209604793,NA
S1_31747010,1,31747010,0,1,0.00850865140026613,NA
S1_32052125,1,32052125,0,1,NA,NA
S1_32091619,1,32091619,0,1,-0.0728574448811585,NA
S1_32091810,1,32091810,0,1,0.0445609198487702,NA
S1_32091829,1,32091829,0,1,-0.0283647743429079,NA
S1_32156693,1,32156693,0,1,-0.0559523901819432,NA
S1_32228326,1,32228326,0,1,-0.0370337613659082,NA
S1_32228690,1,32228690,0,1,-0.087017590470694,NA
S1_32228718,1,32228718,0,1,-0.087017590470694,NA
S1_32228736,1,32228736,0,1,-0.0558245726995121,NA
S1_32308604,1,32308604,0,1,-0.0197392008957635,NA
S1_32308654,1,32308654,0,1,0.0360972207818975,NA
S1_32578077,1,32578077,0,1,0.124012337966143,NA
S1_32579163,1,32579163,0,1,NA,NA
S1_32579175,1,32579175,0,1,-0.0867931244369231,NA
S1_32580250,1,32580250,0,1,0.000770422833721085,NA
S1_32580263,1,32580263,0,1,0.00380180340961545,NA
S1_32581217,1,32581217,0,1,-0.0357100023483738,NA
S1_32836825,1,32836825,0,1,-0.127232402575611,NA
S1_32836832,1,32836832,0,1,NA,NA
S1_32836833,1,32836833,0,1,0.0407698066768702,NA
S1_32870933,1,32870933,0,1,0.018068150169686,NA
S1_32870946,1,32870946,0,1,NA,NA
S1_32870947,1,32870947,0,1,-0.135958973398663,NA
S1_33111464,1,33111464,0,1,0.0527818735990415,NA
S1_33112238,1,33112238,0,1,0.0314029849175661,NA
S1_33112259,1,33112259,0,1,0.0314029849175661,NA
S1_33121953,1,33121953,0,1,0.0508666319246807,NA
S1_33121961,1,33121961,0,1,-0.103141906612365,NA
S1_33124580,1,33124580,0,1,-0.0473463282164914,NA
S1_33162243,1,33162243,0,1,0.192380148428448,NA
S1_33215375,1,33215375,0,1,-0.0965250349892663,NA
S1_33317868,1,33317868,0,1,0.0303529955879043,NA
S1_33415725,1,33415725,0,1,0.0474227622775238,NA
S1_33423719,1,33423719,0,1,0.0942404223805049,NA
S1_34387071,1,34387071,0,1,0.00354092217981616,NA
S1_34406567,1,34406567,0,1,-0.173558275067382,NA
S1_34716591,1,34716591,0,1,-0.0278816007388869,NA
S1_34947864,1,34947864,0,1,NA,NA
S1_35055205,1,35055205,0,1,-0.0116613614592289,NA
S1_35133649,1,35133649,0,1,0.016789314038764,NA
S1_35136546,1,35136546,0,1,-0.0434204222282411,NA
S1_35136571,1,35136571,0,1,-0.0798948783509985,NA
S1_35136637,1,35136637,0,1,NA,NA
S1_35136654,1,35136654,0,1,-0.0724955896568211,NA
S1_35136660,1,35136660,0,1,-0.0617289235276317,NA
S1_35136685,1,35136685,0,1,-0.0317551305936234,NA
S1_35136687,1,35136687,0,1,NA,NA
S1_35214633,1,35214633,0,1,-0.0442493339191508,NA
S1_35217574,1,35217574,0,1,-0.11292668039939,NA
S1_35581743,1,35581743,0,1,0.00481426974750221,NA
S1_35888648,1,35888648,0,1,0.095475679403652,NA
S1_35936597,1,35936597,0,1,0.133368773135832,NA
S1_36153317,1,36153317,0,1,0.00250869541161336,NA
S1_36154218,1,36154218,0,1,0.0671700419934318,NA
S1_36154257,1,36154257,0,1,-0.0777773371085431,NA
S1_36154260,1,36154260,0,1,-0.0983903916766167,NA
S1_36214043,1,36214043,0,1,0.135769642762202,NA
S1_36221140,1,36221140,0,1,NA,NA
S1_36222121,1,36222121,0,1,0.080623579572066,NA
S1_36801883,1,36801883,0,1,-0.0245485987125278,NA
S1_36801895,1,36801895,0,1,0.0119030456619349,NA
S1_36831706,1,36831706,0,1,0.0542077147491504,NA
S1_36973832,1,36973832,0,1,NA,NA
S1_36973855,1,36973855,0,1,0.000464273212269717,NA
S1_37128887,1,37128887,0,1,-0.0260977658195429,NA
S1_37132524,1,37132524,0,1,0.0076473474619867,NA
S1_37132704,1,37132704,0,1,0.0260195877612333,NA
S1_37315846,1,37315846,0,1,NA,NA
S1_38316713,1,38316713,0,1,0.0185311881746504,NA
S1_38316738,1,38316738,0,1,0.0306494305342433,NA
S1_38316745,1,38316745,0,1,0.0592608287371661,NA
S1_38445432,1,38445432,0,1,NA,NA
S1_38548817,1,38548817,0,1,0.0185199379812104,NA
S1_38610159,1,38610159,0,1,-0.0425195464607206,NA
S1_38849074,1,38849074,0,1,0.111400972853605,NA
S1_38869966,1,38869966,0,1,0.00307231625318494,NA
S1_38871910,1,38871910,0,1,-0.0424715811091048,NA
S1_39145326,1,39145326,0,1,0.0597909147348012,NA
S1_39145330,1,39145330,0,1,0.0585504006226394,NA
S1_39747873,1,39747873,0,1,-0.10741295651648,NA
S1_39747874,1,39747874,0,1,-0.102691122598436,NA
S1_39855780,1,39855780,0,1,-0.0153284508952432,NA
S1_39855820,1,39855820,0,1,-0.0244998499869062,NA
S1_40058666,1,40058666,0,1,0.0529291534598286,NA
S1_40058681,1,40058681,0,1,-0.0751425135955976,NA
S1_40141613,1,40141613,0,1,0.0984615299213889,NA
S1_40141625,1,40141625,0,1,-0.0487465616657623,NA
S1_40352049,1,40352049,0,1,0.144618013837318,NA
S1_40727177,1,40727177,0,1,-0.0454086463123211,NA
S1_40727204,1,40727204,0,1,NA,NA
S1_40812385,1,40812385,0,1,-0.00253294584637231,NA
S1_41102630,1,41102630,0,1,-0.0197976904746966,NA
S1_41245242,1,41245242,0,1,0.00235894425049565,NA
S1_41245260,1,41245260,0,1,-0.00905944073099363,NA
S1_41245268,1,41245268,0,1,-0.0368016008273955,NA
S1_41245269,1,41245269,0,1,0.0162347023296334,NA
S1_41245277,1,41245277,0,1,0.0162347023296334,NA
S1_41276851,1,41276851,0,1,0.0170464712481007,NA
S1_41278067,1,41278067,0,1,0.0026170173281983,NA
S1_41278070,1,41278070,0,1,-0.0106097077827663,NA
S1_41430539,1,41430539,0,1,-0.0285855911434041,NA
S1_41430545,1,41430545,0,1,NA,NA
S1_42012727,1,42012727,0,1,NA,NA
S1_42121864,1,42121864,0,1,0.000405192630562823,NA
S1_42515666,1,42515666,0,1,-0.0332692332473865,NA
S1_42520464,1,42520464,0,1,-0.0291888158802536,NA
S1_42520476,1,42520476,0,1,NA,NA
S1_42520530,1,42520530,0,1,-0.0598921192266388,NA
S1_42521119,1,42521119,0,1,NA,NA
S1_42845817,1,42845817,0,1,-0.00620551644145806,NA
S1_42848244,1,42848244,0,1,-0.0698214040126039,NA
S1_42848278,1,42848278,0,1,0.0680570651970704,NA
S1_42848304,1,42848304,0,1,0.0709471762673992,NA
S1_42849094,1,42849094,0,1,0.0628021728067694,NA
S1_43055415,1,43055415,0,1,-0.0474846316197279,NA
S1_43055444,1,43055444,0,1,0.0627193136193895,NA
S1_43063988,1,43063988,0,1,0.0578692233070193,NA
S1_43112015,1,43112015,0,1,-0.0636697109381785,NA
S1_43506472,1,43506472,0,1,NA,NA
S1_43686812,1,43686812,0,1,NA,NA
S1_43756650,1,43756650,0,1,-0.128514082453236,NA
S1_43765195,1,43765195,0,1,0.00144966477408026,NA
S1_44179060,1,44179060,0,1,0.0571996594480666,NA
S1_44346011,1,44346011,0,1,0.0204461690852362,NA
S1_44955336,1,44955336,0,1,NA,NA
S1_44956538,1,44956538,0,1,0.0563580952684326,NA
S1_44956540,1,44956540,0,1,0.0405654996478795,NA
S1_44960098,1,44960098,0,1,0.0398815704772808,NA
S1_44960105,1,44960105,0,1,-0.0221008951364521,NA
S1_44960183,1,44960183,0,1,-0.0417198731028119,NA
S1_45403521,1,45403521,0,1,0.0599058150112928,NA
S1_45426754,1,45426754,0,1,-0.0203857351954291,NA
S1_45426763,1,45426763,0,1,0.032521434495397,NA
S1_45505827,1,45505827,0,1,-0.0732132928456686,NA
S1_45507490,1,45507490,0,1,NA,NA
S1_45512277,1,45512277,0,1,-0.0841118450596312,NA
S1_45740208,1,45740208,0,1,0.0363138961027438,NA
S1_45768008,1,45768008,0,1,-0.0212966566863084,NA
S1_45939122,1,45939122,0,1,-0.0818666390712153,NA
S1_45941144,1,45941144,0,1,-0.0982609418187401,NA
S1_46406150,1,46406150,0,1,-0.0813293689251608,NA
S1_46411637,1,46411637,0,1,-0.0174476324704145,NA
S1_46411699,1,46411699,0,1,0.0206353515402107,NA
S1_46411700,1,46411700,0,1,0.0239126472979052,NA
S1_46411715,1,46411715,0,1,-0.0188953507514249,NA
S1_46554943,1,46554943,0,1,-0.0101390253169242,NA
S1_46554950,1,46554950,0,1,-0.0101390253169242,NA
S1_46737340,1,46737340,0,1,NA,NA
S1_46737453,1,46737453,0,1,NA,NA
S1_46737762,1,46737762,0,1,-0.0599435298141771,NA
S1_46848879,1,46848879,0,1,NA,NA
S1_47455786,1,47455786,0,1,0.00719441889955519,NA
S1_47477312,1,47477312,0,1,-0.137390381438241,NA
S1_47504251,1,47504251,0,1,-0.131587437005525,NA
S1_47705076,1,47705076,0,1,-0.0954871201818897,NA
S1_47705105,1,47705105,0,1,-0.14608721122389,NA
S1_47705163,1,47705163,0,1,-0.0246190875668439,NA
S1_47705176,1,47705176,0,1,-0.0711501133694412,NA
S1_47906717,1,47906717,0,1,-0.0473068095688483,NA
S1_47906726,1,47906726,0,1,-0.0059922263689387,NA
S1_47906735,1,47906735,0,1,0.0134195723474093,NA
S1_48554047,1,48554047,0,1,0.0746340843517146,NA
S1_49091489,1,49091489,0,1,0.0279422087287671,NA
S1_50328874,1,50328874,0,1,-0.0738371752095137,NA
S1_50681506,1,50681506,0,1,-0.0316509340084394,NA
S1_50708500,1,50708500,0,1,-0.016895385990928,NA
S1_50708507,1,50708507,0,1,-0.0222666365038968,NA
S1_50708508,1,50708508,0,1,-0.0339309986099856,NA
S1_50959077,1,50959077,0,1,0.0365670103516784,NA
S1_51022070,1,51022070,0,1,-0.0127933226228123,NA
S1_51022083,1,51022083,0,1,NA,NA
S1_51022085,1,51022085,0,1,-0.1260786520163,NA
S1_51398956,1,51398956,0,1,-0.0653926790300865,NA
S1_51535081,1,51535081,0,1,0.0570324285538355,NA
S1_51895018,1,51895018,0,1,0.0296505179346553,NA
S1_52394698,1,52394698,0,1,0.0683572616812853,NA
S1_52921116,1,52921116,0,1,-0.0590616807621878,NA
S1_53075660,1,53075660,0,1,0.00407555990160446,NA
S1_53154726,1,53154726,0,1,-0.077092443622071,NA
S1_54189891,1,54189891,0,1,0.0680483532112994,NA
S1_54844923,1,54844923,0,1,0.0480347675713375,NA
S1_55070491,1,55070491,0,1,-0.123611618920439,NA
S1_55075339,1,55075339,0,1,-0.138738184333388,NA
S1_55075342,1,55075342,0,1,0.0298780316204947,NA
S1_55075346,1,55075346,0,1,0.0170097885585783,NA
S1_55075351,1,55075351,0,1,0.120831642812815,NA
S1_55075354,1,55075354,0,1,-0.138738184333388,NA
S1_55291456,1,55291456,0,1,-0.0393202504278527,NA
S1_55291461,1,55291461,0,1,-0.0186139086165618,NA
S1_55291473,1,55291473,0,1,0.147768129800323,NA
S1_55389872,1,55389872,0,1,NA,NA
S1_55454752,1,55454752,0,1,-0.0187716755199467,NA
