Marker,Chrom,Position,Ref,Alt,additive,general
S1_7079762,1,7079762,0,1,0.118972107483083,NA
S1_7091205,1,7091205,0,1,-0.070370432804161,NA
S1_7161470,1,7161470,0,1,-0.0411940241370239,NA
S1_7161473,1,7161473,0,1,-0.0411940241370239,NA
S1_7299841,1,7299841,0,1,0.055512630149618,NA
S1_7355728,1,7355728,0,1,0.00931276065318976,NA
S1_7355735,1,7355735,0,1,0.0133422972199746,NA
S1_7355739,1,7355739,0,1,0.023051432859468,NA
S1_7389879,1,7389879,0,1,-0.0334104398922666,NA
S1_7390282,1,7390282,0,1,0.00379301148848299,NA
S1_7390746,1,7390746,0,1,0.0731035487439282,NA
S1_7390758,1,7390758,0,1,0.0328053834208788,NA
S1_7390769,1,7390769,0,1,0.0383387430936377,NA
S1_7390776,1,7390776,0,1,0.0144396397102646,NA
S1_7391420,1,7391420,0,1,0.0209349337142406,NA
S1_7397625,1,7397625,0,1,-0.0149260864685701,NA
S1_8038925,1,8038925,0,1,0.0974428272291661,NA
S1_8271524,1,8271524,0,1,0.0605306275941064,NA
S1_8355740,1,8355740,0,1,-0.0533545621799156,NA
S1_8450316,1,8450316,0,1,-0.040975773399234,NA
S1_8538065,1,8538065,0,1,-0.0190089573979115,NA
S1_8538275,1,8538275,0,1,-0.125794105877116,NA
S1_8541287,1,8541287,0,1,NA,NA
S1_8637215,1,8637215,0,1,NA,NA
S1_8656801,1,8656801,0,1,-0.0167094496939608,NA
S1_8656813,1,8656813,0,1,0.140657824874239,NA
S1_9058898,1,9058898,0,1,-0.10826615998123,NA
S1_9058931,1,9058931,0,1,-0.0962773493297213,NA
S1_9123511,1,9123511,0,1,-0.125384054363753,NA
S1_9216202,1,9216202,0,1,0.0335347699731656,NA
S1_9301439,1,9301439,0,1,-0.0999316984853813,NA
S1_9396313,1,9396313,0,1,0.0536312248145876,NA
S1_9396331,1,9396331,0,1,-0.0973687809827926,NA
S1_9437011,1,9437011,0,1,NA,NA
S1_9526267,1,9526267,0,1,0.0298010994709692,NA
S1_9581609,1,9581609,0,1,-0.083942781242401,NA
S1_9581620,1,9581620,0,1,-0.0409186266438688,NA
S1_9956400,1,9956400,0,1,0.0989409691156311,NA
S1_9956412,1,9956412,0,1,0.0896396186667126,NA
S1_9957099,1,9957099,0,1,-0.0683562953669501,NA
S1_10096289,1,10096289,0,1,NA,NA
S1_10436215,1,10436215,0,1,-0.0194816548763299,NA
S1_10436225,1,10436225,0,1,-0.135056871481101,NA
S1_10436226,1,10436226,0,1,-0.0178826761339739,NA
S1_10436233,1,10436233,0,1,-0.0178826761339739,NA
S1_10584075,1,10584075,0,1,-0.0471207025243618,NA
S1_10584085,1,10584085,0,1,0.00712002198825346,NA
S1_10584153,1,10584153,0,1,NA,NA
S1_10826196,1,10826196,0,1,0.0394691549575104,NA
S1_10826945,1,10826945,0,1,-0.0106132463854287,NA
S1_10826970,1,10826970,0,1,-0.0369642620674071,NA
S1_10899900,1,10899900,0,1,0.0296293645702796,NA
S1_10960784,1,10960784,0,1,-0.0768698806798263,NA
S1_10960811,1,10960811,0,1,0.074738021992637,NA
S1_10960976,1,10960976,0,1,-0.00233811781511228,NA
S1_11476884,1,11476884,0,1,-0.0967523939496377,NA
S1_11533071,1,11533071,0,1,0.00964850771577019,NA
S1_11793062,1,11793062,0,1,0.00940837331494393,NA
S1_11910984,1,11910984,0,1,0.00606502372434647,NA
S1_11911006,1,11911006,0,1,-0.0592542996257972,NA
S1_11944909,1,11944909,0,1,-0.100714632519761,NA
S1_11949055,1,11949055,0,1,-0.0591255389515908,NA
S1_11949092,1,11949092,0,1,-0.0899933844635328,NA
S1_11949102,1,11949102,0,1,-0.0591255389515908,NA
S1_11949112,1,11949112,0,1,NA,NA
S1_11951941,1,11951941,0,1,-0.0143818431764178,NA
S1_11951944,1,11951944,0,1,0.0193354962090204,NA
S1_11992906,1,11992906,0,1,-0.0692211510770839,NA
S1_12146738,1,12146738,0,1,-0.0670409920714192,NA
S1_12169653,1,12169653,0,1,-0.0702577702232716,NA
S1_12176349,1,12176349,0,1,0.00309794457667323,NA
S1_12176352,1,12176352,0,1,-0.0673462688743527,NA
S1_12209994,1,12209994,0,1,0.0635891179457353,NA
S1_12256115,1,12256115,0,1,-0.0679337073851034,NA
S1_12309541,1,12309541,0,1,-0.191823454788636,NA
S1_12309645,1,12309645,0,1,-0.0580486050361007,NA
S1_12309647,1,12309647,0,1,-0.00655066654594094,NA
S1_12344369,1,12344369,0,1,0.0295468573143047,NA
S1_12344374,1,12344374,0,1,0.0698873908267679,NA
S1_12344470,1,12344470,0,1,0.0230398561517937,NA
S1_12357413,1,12357413,0,1,-0.0324665430805702,NA
S1_12481563,1,12481563,0,1,-0.0419382304702012,NA
S1_12481583,1,12481583,0,1,-0.0714405295887204,NA
S1_12521405,1,12521405,0,1,-0.0282321953311033,NA
S1_12521523,1,12521523,0,1,-0.0647831188228807,NA
S1_12521525,1,12521525,0,1,-0.0435645682637649,NA
S1_12521527,1,12521527,0,1,-0.0647831188228807,NA
S1_12852920,1,12852920,0,1,-0.0746228633858195,NA
S1_12855584,1,12855584,0,1,0.000834747239379041,NA
S1_12855585,1,12855585,0,1,0.000834747239379041,NA
S1_13643091,1,13643091,0,1,-0.00655119928662273,NA
S1_14032166,1,14032166,0,1,0.00155770140871603,NA
S1_14032198,1,14032198,0,1,-0.171543790877944,NA
S1_14033579,1,14033579,0,1,0.0627396740802499,NA
S1_14103918,1,14103918,0,1,-0.0576898921099946,NA
S1_14165553,1,14165553,0,1,0.00574023757747177,NA
S1_14165556,1,14165556,0,1,0.0437274998707053,NA
S1_14165569,1,14165569,0,1,0.0389976252692623,NA
S1_14169991,1,14169991,0,1,0.0206292891859885,NA
S1_14449070,1,14449070,0,1,0.0274939061285515,NA
S1_14449371,1,14449371,0,1,-0.0313270448156118,NA
S1_14449374,1,14449374,0,1,-0.000107436115786896,NA
S1_14449375,1,14449375,0,1,-0.0350404737634573,NA
S1_14449382,1,14449382,0,1,-0.0350404737634573,NA
S1_14510422,1,14510422,0,1,0.0854249258140598,NA
S1_14803790,1,14803790,0,1,0.0108893435459159,NA
S1_14852237,1,14852237,0,1,-0.0137915506089854,NA
S1_15075522,1,15075522,0,1,-0.063764181620094,NA
S1_15134219,1,15134219,0,1,0.097705918218125,NA
S1_15169935,1,15169935,0,1,-0.0479052196946572,NA
S1_15169946,1,15169946,0,1,-0.0672958175197103,NA
S1_15353573,1,15353573,0,1,-0.0070007497378981,NA
S1_15353577,1,15353577,0,1,0.0209896260335327,NA
S1_15779598,1,15779598,0,1,-0.0638549957444621,NA
S1_15779616,1,15779616,0,1,-0.0820245640405552,NA
S1_15995473,1,15995473,0,1,0.157925118549102,NA
S1_16698844,1,16698844,0,1,NA,NA
S1_16698847,1,16698847,0,1,-0.0341526806801689,NA
S1_16777521,1,16777521,0,1,-0.032260992671592,NA
S1_16783629,1,16783629,0,1,-0.0286154327601125,NA
S1_16783659,1,16783659,0,1,-0.0324791225270857,NA
S1_16825995,1,16825995,0,1,0.0332376139384856,NA
S1_16826035,1,16826035,0,1,0.00641995169473475,NA
S1_16826037,1,16826037,0,1,0.00641995169473475,NA
S1_17494066,1,17494066,0,1,0.067950197317586,NA
S1_17494133,1,17494133,0,1,0.117319317944222,NA
S1_17673474,1,17673474,0,1,0.0425787625081355,NA
S1_17679542,1,17679542,0,1,0.0544031303070103,NA
S1_17679543,1,17679543,0,1,0.0553512516975605,NA
S1_17680181,1,17680181,0,1,-0.0209511925681838,NA
S1_18128939,1,18128939,0,1,-0.0172881098132791,NA
S1_18199313,1,18199313,0,1,0.0289939739667027,NA
S1_18199356,1,18199356,0,1,0.019695562876894,NA
S1_18199385,1,18199385,0,1,0.019695562876894,NA
S1_18199403,1,18199403,0,1,0.0167486164745299,NA
S1_18200092,1,18200092,0,1,0.0662704827397906,NA
S1_19104390,1,19104390,0,1,-0.006673779591722,NA
S1_19235831,1,19235831,0,1,0.0399068492296148,NA
S1_19296025,1,19296025,0,1,NA,NA
S1_19641987,1,19641987,0,1,0.0889626659535221,NA
S1_19642471,1,19642471,0,1,-0.0334861467731624,NA
S1_19642472,1,19642472,0,1,-0.0190362545406906,NA
S1_20908061,1,20908061,0,1,NA,NA
S1_20908700,1,20908700,0,1,NA,NA
S1_21471998,1,21471998,0,1,0.0978878877950748,NA
S1_21472039,1,21472039,0,1,0.0599453023536114,NA
S1_21474433,1,21474433,0,1,0.0327721430489838,NA
S1_22069444,1,22069444,0,1,NA,NA
S1_22069470,1,22069470,0,1,-0.11918998571023,NA
S1_22069480,1,22069480,0,1,-0.105934966955562,NA
S1_22656076,1,22656076,0,1,-0.0212885216979082,NA
S1_22889156,1,22889156,0,1,0.0395198759988808,NA
S1_22889335,1,22889335,0,1,0.0520299120487469,NA
S1_23065763,1,23065763,0,1,-0.0813455628273942,NA
S1_23564478,1,23564478,0,1,0.0180841932904769,NA
S1_23566233,1,23566233,0,1,0.0313500572345582,NA
S1_23609916,1,23609916,0,1,-0.00628926521435957,NA
S1_23937384,1,23937384,0,1,0.018660386421482,NA
S1_24206867,1,24206867,0,1,-0.18218332123508,NA
S1_24206891,1,24206891,0,1,-0.0736440043822633,NA
S1_24206895,1,24206895,0,1,-0.198363880750941,NA
S1_24583378,1,24583378,0,1,-0.0101261337701004,NA
S1_24677190,1,24677190,0,1,-0.0550801809045147,NA
S1_24744012,1,24744012,0,1,0.109866486978717,NA
S1_24931653,1,24931653,0,1,-0.0127990149357622,NA
S1_25104791,1,25104791,0,1,0.0173374695558977,NA
S1_25104823,1,25104823,0,1,0.0426210903014344,NA
S1_25376989,1,25376989,0,1,0.0203987716135003,NA
S1_25416030,1,25416030,0,1,0.0242820623752671,NA
S1_25876183,1,25876183,0,1,0.0516070030880762,NA
S1_25876187,1,25876187,0,1,-0.00926016682122643,NA
S1_26037580,1,26037580,0,1,-0.0122538306556876,NA
S1_26331735,1,26331735,0,1,0.0163979752288022,NA
S1_26577939,1,26577939,0,1,0.0754223187009782,NA
S1_26577948,1,26577948,0,1,0.0333992034722534,NA
S1_26577963,1,26577963,0,1,0.0754223187009782,NA
S1_26690896,1,26690896,0,1,0.00928916552645731,NA
S1_26690897,1,26690897,0,1,0.016941669645945,NA
S1_26690898,1,26690898,0,1,NA,NA
S1_26693198,1,26693198,0,1,NA,NA
S1_26693215,1,26693215,0,1,0.0368470063346678,NA
S1_26826973,1,26826973,0,1,0.0424617756431207,NA
S1_26912617,1,26912617,0,1,0.0226135792261353,NA
S1_27100391,1,27100391,0,1,-0.101686403326756,NA
S1_27501695,1,27501695,0,1,0.0178689491253117,NA
S1_28293011,1,28293011,0,1,0.0346503387076673,NA
S1_28610542,1,28610542,0,1,NA,NA
S1_28610548,1,28610548,0,1,NA,NA
S1_28765554,1,28765554,0,1,NA,NA
S1_28794001,1,28794001,0,1,-0.0398002477295449,NA
S1_28794056,1,28794056,0,1,-0.0716308205788607,NA
S1_29031673,1,29031673,0,1,-0.0164298768570355,NA
S1_29191594,1,29191594,0,1,-0.0353232116898923,NA
S1_29191601,1,29191601,0,1,-0.0364333574992664,NA
S1_29191607,1,29191607,0,1,-0.0364333574992664,NA
S1_29399963,1,29399963,0,1,-0.0268729289277374,NA
S1_29399970,1,29399970,0,1,-0.0273095490830677,NA
S1_29788435,1,29788435,0,1,-0.00318845594234496,NA
S1_30256482,1,30256482,0,1,-0.0285929664137736,NA
S1_30804753,1,30804753,0,1,0.00531683023237051,NA
S1_31249625,1,31249625,0,1,0.0274164115114299,NA
S1_31249631,1,31249631,0,1,-0.00958355455148308,NA
S1_31249632,1,31249632,0,1,-0.0221222879761029,NA
S1_31249633,1,31249633,0,1,-0.0290814419531564,NA
S1_31249634,1,31249634,0,1,NA,NA
S1_31249715,1,31249715,0,1,0.0180215935328683,NA
S1_31535892,1,31535892,0,1,-0.0282037931292241,NA
S1_31743256,1,31743256,0,1,-0.0629818725892655,NA
S1_31747010,1,31747010,0,1,0.0717171271379531,NA
S1_32052125,1,32052125,0,1,NA,NA
S1_32091619,1,32091619,0,1,-0.0992390851626546,NA
S1_32091810,1,32091810,0,1,0.0667551982182388,NA
S1_32091829,1,32091829,0,1,-0.0201196894085385,NA
S1_32156693,1,32156693,0,1,-0.11063083531916,NA
S1_32228326,1,32228326,0,1,-0.0474968805593967,NA
S1_32228690,1,32228690,0,1,-0.138965415518726,NA
S1_32228718,1,32228718,0,1,-0.138965415518726,NA
S1_32228736,1,32228736,0,1,0.0166437135363289,NA
S1_32308604,1,32308604,0,1,-0.0364963931938878,NA
S1_32308654,1,32308654,0,1,-0.0321600714342658,NA
S1_32578077,1,32578077,0,1,0.085208418013309,NA
S1_32579163,1,32579163,0,1,NA,NA
S1_32579175,1,32579175,0,1,-0.0769165236082756,NA
S1_32580250,1,32580250,0,1,-0.00124109123301963,NA
S1_32580263,1,32580263,0,1,0.0014587238220507,NA
S1_32581217,1,32581217,0,1,-0.0158789553236556,NA
S1_32836825,1,32836825,0,1,-0.142882391546495,NA
S1_32836832,1,32836832,0,1,NA,NA
S1_32836833,1,32836833,0,1,0.0385161875188658,NA
S1_32870933,1,32870933,0,1,0.0854783381628561,NA
S1_32870946,1,32870946,0,1,NA,NA
S1_32870947,1,32870947,0,1,-0.0948429040799521,NA
S1_33111464,1,33111464,0,1,-0.0427380479532076,NA
S1_33112238,1,33112238,0,1,0.0211430518665754,NA
S1_33112259,1,33112259,0,1,0.0211430518665754,NA
S1_33121953,1,33121953,0,1,0.0603751255404834,NA
S1_33121961,1,33121961,0,1,-0.144396092164566,NA
S1_33124580,1,33124580,0,1,-0.027554992071039,NA
S1_33162243,1,33162243,0,1,0.154127537765866,NA
S1_33215375,1,33215375,0,1,-0.0613187825552242,NA
S1_33317868,1,33317868,0,1,-0.00563322412764222,NA
S1_33415725,1,33415725,0,1,0.0687880669186853,NA
S1_33423719,1,33423719,0,1,0.0928510629720218,NA
S1_34387071,1,34387071,0,1,0.00705136765068559,NA
S1_34406567,1,34406567,0,1,-0.180414099719048,NA
S1_34716591,1,34716591,0,1,-0.0219039971206385,NA
S1_34947864,1,34947864,0,1,NA,NA
S1_35055205,1,35055205,0,1,-0.0377452047879068,NA
S1_35133649,1,35133649,0,1,-0.0375273186758971,NA
S1_35136546,1,35136546,0,1,-0.0384484049631943,NA
S1_35136571,1,35136571,0,1,-0.0587041084611339,NA
S1_35136637,1,35136637,0,1,NA,NA
S1_35136654,1,35136654,0,1,0.00719601984790152,NA
S1_35136660,1,35136660,0,1,-0.037936125605821,NA
S1_35136685,1,35136685,0,1,-0.0549723470996568,NA
S1_35136687,1,35136687,0,1,NA,NA
S1_35214633,1,35214633,0,1,-0.0660961453045399,NA
S1_35217574,1,35217574,0,1,-0.123794223491931,NA
S1_35581743,1,35581743,0,1,-0.0308260937930349,NA
S1_35888648,1,35888648,0,1,0.0786341841546587,NA
S1_35936597,1,35936597,0,1,0.0806800806416348,NA
S1_36153317,1,36153317,0,1,0.055444660442074,NA
S1_36154218,1,36154218,0,1,0.0119204183967252,NA
S1_36154257,1,36154257,0,1,-0.0661416096466496,NA
S1_36154260,1,36154260,0,1,-0.0804822141616359,NA
S1_36214043,1,36214043,0,1,0.0962349353521024,NA
S1_36221140,1,36221140,0,1,NA,NA
S1_36222121,1,36222121,0,1,0.0754835373247165,NA
S1_36801883,1,36801883,0,1,-0.0222847275690015,NA
S1_36801895,1,36801895,0,1,-0.0113167302312291,NA
S1_36831706,1,36831706,0,1,0.00621491623784465,NA
S1_36973832,1,36973832,0,1,NA,NA
S1_36973855,1,36973855,0,1,0.0570338376665305,NA
S1_37128887,1,37128887,0,1,-0.0308626834768937,NA
S1_37132524,1,37132524,0,1,0.00657527400269764,NA
S1_37132704,1,37132704,0,1,0.0229547370942473,NA
S1_37315846,1,37315846,0,1,NA,NA
S1_38316713,1,38316713,0,1,-0.0529353528885945,NA
S1_38316738,1,38316738,0,1,-0.0461723945467334,NA
S1_38316745,1,38316745,0,1,0.0422450854955656,NA
S1_38445432,1,38445432,0,1,NA,NA
S1_38548817,1,38548817,0,1,0.0241816188444979,NA
S1_38610159,1,38610159,0,1,-0.0913889349534198,NA
S1_38849074,1,38849074,0,1,0.0910762744967943,NA
S1_38869966,1,38869966,0,1,0.0209871432635893,NA
S1_38871910,1,38871910,0,1,-0.00909703856499888,NA
S1_39145326,1,39145326,0,1,0.0991983657002429,NA
S1_39145330,1,39145330,0,1,0.0944656995805282,NA
S1_39747873,1,39747873,0,1,-0.137968176157617,NA
S1_39747874,1,39747874,0,1,-0.130889374862656,NA
S1_39855780,1,39855780,0,1,-0.00771169367634172,NA
S1_39855820,1,39855820,0,1,-0.00573728619423264,NA
S1_40058666,1,40058666,0,1,0.121998808783543,NA
S1_40058681,1,40058681,0,1,-0.100630082234273,NA
S1_40141613,1,40141613,0,1,0.184791537917388,NA
S1_40141625,1,40141625,0,1,-0.0625149767152298,NA
S1_40352049,1,40352049,0,1,0.144924864061114,NA
S1_40727177,1,40727177,0,1,-0.0204358670039255,NA
S1_40727204,1,40727204,0,1,NA,NA
S1_40812385,1,40812385,0,1,0.0118050884930447,NA
S1_41102630,1,41102630,0,1,0.00909486835938722,NA
S1_41245242,1,41245242,0,1,0.0317116247290734,NA
S1_41245260,1,41245260,0,1,0.00338725506188098,NA
S1_41245268,1,41245268,0,1,0.00807850828697099,NA
S1_41245269,1,41245269,0,1,-0.0482660516327265,NA
S1_41245277,1,41245277,0,1,-0.0482660516327265,NA
S1_41276851,1,41276851,0,1,0.0178173055946083,NA
S1_41278067,1,41278067,0,1,0.0302291208923933,NA
S1_41278070,1,41278070,0,1,0.0186771142851327,NA
S1_41430539,1,41430539,0,1,-0.0279123341466949,NA
S1_41430545,1,41430545,0,1,NA,NA
S1_42012727,1,42012727,0,1,NA,NA
S1_42121864,1,42121864,0,1,-0.00922942118024217,NA
S1_42515666,1,42515666,0,1,0.0735252611123993,NA
S1_42520464,1,42520464,0,1,-0.0418792775514483,NA
S1_42520476,1,42520476,0,1,NA,NA
S1_42520530,1,42520530,0,1,-0.0656126747239725,NA
S1_42521119,1,42521119,0,1,NA,NA
S1_42845817,1,42845817,0,1,0.0106151218139683,NA
S1_42848244,1,42848244,0,1,-0.0384474235285062,NA
S1_42848278,1,42848278,0,1,0.0624508882331014,NA
S1_42848304,1,42848304,0,1,0.0646128980718998,NA
S1_42849094,1,42849094,0,1,0.0730720740056139,NA
S1_43055415,1,43055415,0,1,-0.0351318042266389,NA
S1_43055444,1,43055444,0,1,0.0233031533114261,NA
S1_43063988,1,43063988,0,1,0.00646313637397355,NA
S1_43112015,1,43112015,0,1,-0.0925182430044185,NA
S1_43506472,1,43506472,0,1,NA,NA
S1_43686812,1,43686812,0,1,NA,NA
S1_43756650,1,43756650,0,1,-0.0803440282143946,NA
S1_43765195,1,43765195,0,1,0.0013050335199658,NA
S1_44179060,1,44179060,0,1,0.0393836299002182,NA
S1_44346011,1,44346011,0,1,0.0323038250229644,NA
S1_44955336,1,44955336,0,1,NA,NA
S1_44956538,1,44956538,0,1,0.00803025808199997,NA
S1_44956540,1,44956540,0,1,0.00474292068615689,NA
S1_44960098,1,44960098,0,1,0.024073399304342,NA
S1_44960105,1,44960105,0,1,-0.0554624735400111,NA
S1_44960183,1,44960183,0,1,-0.0517124288602062,NA
S1_45403521,1,45403521,0,1,0.025935944308241,NA
S1_45426754,1,45426754,0,1,0.028699275921694,NA
S1_45426763,1,45426763,0,1,0.00221320482304677,NA
S1_45505827,1,45505827,0,1,-0.0812054212720597,NA
S1_45507490,1,45507490,0,1,NA,NA
S1_45512277,1,45512277,0,1,-0.041155099644218,NA
S1_45740208,1,45740208,0,1,0.0199446642682801,NA
S1_45768008,1,45768008,0,1,-0.0580279903403085,NA
S1_45939122,1,45939122,0,1,-0.0497829341649183,NA
S1_45941144,1,45941144,0,1,-0.0889411676892813,NA
S1_46406150,1,46406150,0,1,-0.0796650778090751,NA
S1_46411637,1,46411637,0,1,0.0215868582719363,NA
S1_46411699,1,46411699,0,1,-0.00286389296557665,NA
S1_46411700,1,46411700,0,1,0.00405742256693564,NA
S1_46411715,1,46411715,0,1,-0.0438952655026288,NA
S1_46554943,1,46554943,0,1,-0.0271742015692382,NA
S1_46554950,1,46554950,0,1,-0.0271742015692382,NA
S1_46737340,1,46737340,0,1,NA,NA
S1_46737453,1,46737453,0,1,NA,NA
S1_46737762,1,46737762,0,1,-0.0354644189982913,NA
S1_46848879,1,46848879,0,1,NA,NA
S1_47455786,1,47455786,0,1,0.0102021668562955,NA
S1_47477312,1,47477312,0,1,-0.119555194698522,NA
S1_47504251,1,47504251,0,1,-0.10973822309003,NA
S1_47705076,1,47705076,0,1,-0.0756329899172421,NA
S1_47705105,1,47705105,0,1,-0.0869213134752602,NA
S1_47705163,1,47705163,0,1,-0.033269860229499,NA
S1_47705176,1,47705176,0,1,-0.0578815360302904,NA
S1_47906717,1,47906717,0,1,-0.0723578833982135,NA
S1_47906726,1,47906726,0,1,-0.0346002148676448,NA
S1_47906735,1,47906735,0,1,-0.0317980778011044,NA
S1_48554047,1,48554047,0,1,0.0626736377777739,NA
S1_49091489,1,49091489,0,1,0.0654719509872717,NA
S1_50328874,1,50328874,0,1,-0.0337625581517234,NA
S1_50681506,1,50681506,0,1,-0.045985116023779,NA
S1_50708500,1,50708500,0,1,-0.00036522614319523,NA
S1_50708507,1,50708507,0,1,-0.00619958159128053,NA
S1_50708508,1,50708508,0,1,-0.0144613038723129,NA
S1_50959077,1,50959077,0,1,-0.0310905802470245,NA
S1_51022070,1,51022070,0,1,0.0531563112310671,NA
S1_51022083,1,51022083,0,1,NA,NA
S1_51022085,1,51022085,0,1,-0.136568973835841,NA
S1_51398956,1,51398956,0,1,-0.0382793356870135,NA
S1_51535081,1,51535081,0,1,0.0338354332842368,NA
S1_51895018,1,51895018,0,1,-0.0158611613437607,NA
S1_52394698,1,52394698,0,1,0.0961264670303699,NA
S1_52921116,1,52921116,0,1,-0.0530102088496545,NA
S1_53075660,1,53075660,0,1,-0.00561542272200377,NA
S1_53154726,1,53154726,0,1,-0.0756467020578864,NA
S1_54189891,1,54189891,0,1,0.0485507310896196,NA
S1_54844923,1,54844923,0,1,0.00961776944201453,NA
S1_55070491,1,55070491,0,1,-0.0928130139437418,NA
S1_55075339,1,55075339,0,1,-0.127414691186312,NA
S1_55075342,1,55075342,0,1,0.0110057299075859,NA
S1_55075346,1,55075346,0,1,0.0272652722797737,NA
S1_55075351,1,55075351,0,1,0.155492970626186,NA
S1_55075354,1,55075354,0,1,-0.127414691186312,NA
S1_55291456,1,55291456,0,1,-0.0423407962072488,NA
S1_55291461,1,55291461,0,1,-0.025565439784522,NA
S1_55291473,1,55291473,0,1,0.131779634308877,NA
S1_55389872,1,55389872,0,1,NA,NA
S1_55454752,1,55454752,0,1,-0.00717878804265482,NA
