
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDP2021SH2SUMODPLSALL.ANL  Predicted Value File
File Date:      Thu Jan 21 00:01:48 2021
Last Update:    Thu Jan 21 00:01:48 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        4465            Deleted:        0
Constituents:   4               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        4465 of 4465

"Position","Sample Number","AveFructose","AveGlucose","AveSucrose","AveTotalSugar",
1,"14W32448-1", 8.7390242, 8.5566254, 19.9743614, 27.6619720,
2,"14W32138-1", 8.8726540, 8.5658998, 20.2673664, 20.0919495,
3,"14W31477-1", 8.7041178, 8.4505148, 20.4939194, 26.8056564,
4,"14W32469-1", 8.7308750, 8.6072607, 19.9393597, 30.2201538,
5,"14W31545-2", 8.7404881, 8.3826771, 20.4984093, 18.4564667,
6,"14W31557-1", 8.9444046, 8.8203106, 19.2673454, 24.6165161,
7,"14W32251-1", 8.5149641, 8.1481028, 21.6229191, 25.3577652,
8,"13W31279-1", 8.8201351, 8.5745745, 20.2801456, 31.7753601,
9,"14W31315-1", 8.5451841, 8.2836161, 20.4942703, 29.7644577,
10,"14W31911-1", 8.9828043, 8.7403393, 19.8749352, 28.0859222,
11,"14W314550-1", 9.0045233, 8.6890354, 20.2412796, 28.4539566,
12,"14W31741-2", 8.8495760, 8.5780983, 20.1459923, 20.8853531,
13,"14W31712-1", 8.8295555, 8.5948887, 20.0767384, 24.2251129,
14,"14W30726-1", 8.8565397, 8.5913181, 20.0481834, 22.5835342,
15,"14W32105-1", 9.0060081, 8.7317514, 19.9598770, 27.2382584,
16,"14W31852-1", 8.5437241, 8.3311052, 20.6201668, 36.0844803,
17,"14NY0526-2", 8.4277830, 8.1117849, 22.2501144, 40.3043747,
18,"14W31832-1", 8.8122663, 8.4401951, 20.5859451, 30.8861237,
19,"14W30915-1", 8.8765211, 8.5558434, 20.2341137, 29.8018799,
20,"14W31933-1", 8.7999620, 8.6086979, 19.8451138, 24.7386627,
21,"14W31119-1", 8.9695292, 8.6999016, 19.9890633, 26.0777817,
22,"14W32031-1", 8.8215303, 8.4912977, 20.2818966, 17.7962112,
23,"14W31510-1", 8.9729462, 8.6315594, 20.5836506, 28.2226868,
24,"14W32070-1", 8.7828350, 8.5440588, 20.1815758, 26.7988663,
25,"14W31435-1", 8.9371367, 8.7513161, 19.8010406, 28.9364548,
26,"14W31114-1", 8.9354763, 8.6388340, 20.5277500, 30.0528870,
27,"14W31713-1", 8.8127775, 8.5103559, 20.4172649, 31.3580780,
28,"14W31237-1", 8.8672304, 8.6241961, 20.1027164, 30.9587402,
29,"14NY0461-1", 7.8897748, 7.4716244, 22.6646347, 24.0049667,
30,"14W32473-1", 8.9056597, 8.5944700, 20.5199890, 26.9323273,
31,"14W32149-1", 8.7636414, 8.5485268, 19.9904232, 29.2760468,
32,"14W30926-2", 8.9361582, 8.7495270, 19.3405037, 23.5806961,
33,"14W30841-1", 8.8455763, 8.6088476, 19.6410160, 17.2665024,
34,"14W30744-1", 8.7964373, 8.6474686, 20.1782322, 28.5957413,
35,"14W31130-1", 8.7568865, 8.7004261, 19.0656166, 22.9403534,
36,"14W30938-1", 9.0792828, 8.7449589, 20.1901703, 26.1636963,
37,"14W32438-1", 8.9282713, 8.7491674, 19.5096951, 25.8368225,
38,"14W30653-1", 8.8242950, 8.4963493, 20.5224838, 30.9998856,
39,"14W32238-1", 8.8401699, 8.6063080, 19.8163052, 16.7067413,
40,"14W30515-1", 8.8391676, 8.5286312, 20.2796745, 29.3447723,
41,"14W30515-1", 8.8263702, 8.5197582, 20.2801952, 29.1258545,
42,"14W32031-2", 8.7826376, 8.5431442, 20.0146446, 19.4085999,
43,"14W32433-1", 9.0812426, 8.7856693, 19.9994488, 27.7324066,
44,"14W31429-1", 8.9814234, 8.6407003, 21.1547585, 37.7945099,
45,"14W32441-1", 8.8665762, 8.7462091, 19.2818508, 23.7784729,
46,"14W31524-1", 8.5570936, 8.2671099, 21.2939148, 27.1570587,
47,"14W31653-1", 8.6329660, 8.3670053, 20.5511398, 25.4576111,
48,"14W31653-1", 8.6418123, 8.3811178, 20.4899330, 25.0626831,
49,"14W31654-1", 8.9532490, 8.7143307, 20.0465908, 32.2445145,
50,"14W31262-1", 8.6532288, 8.3012123, 22.0625153, 29.3588715,
51,"13W30927-1", 8.7784748, 8.6617975, 19.3452950, 23.5037994,
52,"14NY0502-2", 7.9962087, 7.7111349, 21.6072483, 25.0156937,
53,"14W30519-1", 8.7980585, 8.6456842, 19.7648621, 31.8520584,
54,"14W32253-1", 9.0052347, 8.7446299, 20.0512447, 23.1603165,
55,"14W31517-1", 8.8554420, 8.5329857, 20.6004372, 29.1006165,
56,"14W31254-1", 8.6951122, 8.6219330, 19.1999378, 26.1686096,
57,"14W32064-1", 9.0206623, 8.6616640, 20.6226883, 26.8895874,
58,"14W32227-1", 9.0204496, 8.6612282, 20.5486584, 29.5334091,
59,"14W31060-1", 8.7093229, 8.4692774, 21.6591301, 32.9242172,
60,"14W31060-1", 8.7191992, 8.4508514, 21.8397770, 34.2279129,
61,"14W32050-1", 8.8485518, 8.6257448, 19.6098194, 24.4717255,
62,"14W32114-1", 8.8305292, 8.7634335, 19.2400131, 28.9251633,
63,"14W32142-1", 9.1080685, 8.7728863, 20.7880421, 30.1974030,
64,"13W30928-1", 8.9103193, 8.7536650, 19.3768959, 20.9902115,
65,"14W31104-1", 8.8896999, 8.6466980, 20.1478329, 28.7757721,
66,"14W31856-1", 9.1341476, 8.8330708, 19.9825783, 32.0868149,
67,"14W31076-1", 8.9390249, 8.7921066, 19.4807491, 24.9313583,
68,"14W31133-1", 8.6884079, 8.6758900, 19.4695206, 26.4289322,
69,"14W31277-1", 8.6735640, 8.6500826, 18.7073288, 23.2655640,
70,"14W31729-1", 8.6438122, 8.4577980, 20.7924023, 26.0618820,
71,"14W32127-", 8.9240704, 8.7096071, 19.9249115, 23.1843643,
72,"14W32127-1", 8.9252596, 8.7133245, 19.8761559, 22.5920792,
73,"14W31506-1", 8.9156065, 8.6413374, 20.5318279, 31.2743149,
74,"14W31738-1", 9.0942974, 8.6891737, 20.3368568, 27.7233887,
75,"14W31752-1", 8.9137583, 8.6758480, 19.9013557, 19.5257568,
76,"14W30847-1", 8.7288885, 8.4527855, 20.4038963, 24.8620911,
77,"14W31113-1", 8.7631721, 8.5860271, 19.7738800, 21.3944855,
78,"14W32037-1", 8.9929495, 8.6782608, 20.0724487, 29.4545670,
79,"14W31548-1", 8.9438782, 8.7226915, 19.7245941, 20.8530502,
80,"14W30527-1", 8.0592775, 8.2715454, 18.5511112, 18.3326187,
81,"14W30926-1", 9.0434723, 8.7424574, 19.8816719, 24.6107635,
82,"14W32155-1", 8.9102488, 8.7008238, 19.6870346, 22.5946045,
83,"14NY0636-1", 7.4741073, 6.7628117, 25.0427017, 39.7049637,
84,"14W32146-1", 9.0331850, 8.6255989, 21.6982174, 34.7890854,
85,"13W30310-1", 8.8175716, 8.7104816, 19.3309364, 23.7195358,
86,"14W31461-1", 8.3488207, 8.3046789, 20.3860073, 22.6988220,
87,"14W30741-1", 8.8697023, 8.7043781, 19.4206104, 18.7415771,
88,"14W32440-1", 8.7819967, 8.5630398, 20.2964592, 29.6814499,
89,"14W31551-1", 8.8070354, 8.4729118, 20.5546303, 28.7136002,
90,"14W31530-1", 8.5170107, 8.4371490, 19.8342419, 13.8479538,
91,"14W31053-1", 8.6639490, 8.5373840, 19.4368038, 24.3826065,
92,"14W31325-1", 8.8690414, 8.7370100, 19.2434673, 21.8721695,
93,"14W30709-1", 8.5384998, 8.5709915, 19.1050930, 25.6702805,
94,"14NY0505-2", 7.1535325, 6.1906948, 26.7435913, 35.6503448,
95,"14W32048-1", 9.0055380, 8.7486057, 19.6983643, 27.2442398,
96,"14W32429-1", 8.5491667, 8.2654848, 21.7343082, 33.4732208,
97,"14W31643-1", 8.8750858, 8.6847019, 19.3363209, 16.6793213,
98,"14W31105-1", 8.7582369, 8.4748440, 20.6257725, 31.8029556,
99,"14W31101-1", 8.7492046, 8.6199617, 19.7260895, 16.8192139,
100,"14W30916-2", 8.7843647, 8.5859928, 19.6477718, 23.1912155,
101,"14W32452-1", 8.8935843, 8.7499466, 19.2339516, 21.4777985,
102,"14W30658-1", 8.6467915, 8.4271183, 20.5648117, 29.6979141,
103,"14W30850-1", 8.8634968, 8.5907917, 19.7335644, 18.1384125,
104,"14W32104-1", 8.6980181, 8.5936213, 19.6066513, 25.6577759,
105,"14W32026-1", 8.9717693, 8.7553196, 20.4257507, 41.7894363,
106,"14W31518-1", 8.5645847, 8.3102417, 20.3704548, 24.9414902,
107,"14W30506-1", 8.5460272, 8.3380585, 20.4658604, 32.0840530,
108,"14W31905-1", 8.7679014, 8.5108881, 20.3790779, 30.7776718,
109,"14W31473-1", 8.9524708, 8.5973597, 21.5319424, 43.7087936,
110,"14W31549-1", 9.1574373, 8.8231516, 20.6943302, 35.6730270,
111,"14W31321-1", 8.8785820, 8.7176600, 20.4027290, 43.3536911,
112,"14W31133-2", 8.7451239, 8.7484798, 19.2280445, 19.8200531,
113,"14W31074-1", 8.8701973, 8.5859480, 20.2443504, 22.9815598,
114,"14W30913-1", 8.7217817, 8.4415665, 20.3577423, 30.2390747,
115,"14W31134-1", 8.9519730, 8.7912912, 19.4582901, 24.1636658,
116,"14W31652-1", 8.8271303, 8.6943340, 19.2421875, 26.0093613,
117,"14W31861-1", 9.0188150, 8.6529732, 20.2523289, 22.2285004,
118,"14W32340-1", 8.9182272, 8.5975103, 20.0681190, 28.8667221,
119,"14W30939-1", 8.9143953, 8.5973110, 20.0354862, 28.2524567,
120,"14W32101-1", 8.7788124, 8.5481710, 20.1151562, 26.2196732,
121,"14W32139-1", 8.8144350, 8.5900888, 19.8898640, 27.3210831,
122,"14W30327-1", 8.8653240, 8.4832821, 21.1496067, 39.8357468,
123,"14W30325-1", 8.8349943, 8.5666857, 20.1735001, 31.0178299,
124,"14W30528-1", 8.7397432, 8.4873219, 20.7661934, 40.5326233,
125,"14W31063-1", 8.7978802, 8.7278023, 19.2389507, 23.8187943,
126,"14W32351-1", 8.9828453, 8.7363644, 19.9083309, 24.1915817,
127,"14W30744-2", 8.9166698, 8.6774664, 20.2417088, 21.6016693,
128,"14W31720-1", 8.7525597, 8.7044926, 19.0497169, 18.7681503,
129,"14W31921-1", 8.6592131, 8.4802237, 20.0052223, 25.2706375,
130,"14W31903-1", 8.7706089, 8.3563957, 22.0037956, 36.8459473,
131,"14W31106-1", 8.8387432, 8.6777821, 19.8499718, 29.9823151,
132,"14W32025-1", 8.9816208, 8.8355503, 19.3235149, 15.6079712,
133,"14W31520-1", 8.8247099, 8.7632532, 19.1931400, 25.3649979,
134,"14W31751-1", 8.9527273, 8.7147112, 19.8158283, 30.2012787,
135,"14W32429-1", 8.9336348, 8.4255266, 21.9235535, 25.5853348,
136,"14W32468-1", 8.7720699, 8.5186386, 20.3618813, 27.0748901,
137,"14W31129-1", 9.1070023, 8.9594755, 19.5346107, 26.3481140,
138,"14W30533-1", 8.7461386, 8.4198732, 20.8845940, 28.5101547,
139,"14W32245-1", 8.8943615, 8.7977543, 20.0429497, 18.0678940,
140,"14W31714-1", 8.8494101, 8.7563419, 19.4466057, 26.4836197,
141,"14NY0478-1", 8.4101267, 7.8626575, 22.5721493, 30.4392471,
142,"14W31070-1", 8.7709293, 8.6703444, 19.5113869, 25.7648849,
143,"14NY0636-2", 8.2466164, 7.8240910, 22.2020187, 36.8733215,
144,"14W31634-1", 8.8348827, 8.7311735, 19.5006466, 29.2273331,
145,"14W31462-1", 9.0265322, 8.7426519, 20.5013065, 34.5896301,
146,"14W30459-1", 8.7390099, 8.3714294, 21.4773178, 32.0085602,
147,"14W31725-1", 8.5179024, 8.3998270, 20.8571758, 29.0009232,
148,"14W31873-1", 8.9766397, 8.8247137, 19.8734818, 27.1241760,
149,"14W31109-1", 8.9157534, 8.7776031, 19.7865791, 29.0721970,
150,"14NY0050-2", 6.9935541, 5.9018221, 28.2369633, 37.4956970,
151,"14W31709-1", 9.2780313, 8.9399185, 21.0186863, 32.7898254,
152,"14W31240-1", 8.9337635, 8.6484165, 20.0392227, 30.0244751,
153,"14W30844-1", 8.8725653, 8.6055136, 19.9699211, 20.9647446,
154,"14W30740-1", 9.0604362, 8.7322092, 20.6790829, 30.3607788,
155,"14W31050-1", 8.9282665, 8.7356243, 19.7173595, 28.7688446,
156,"14W31867-1", 8.8878384, 8.7951431, 19.2995892, 21.1965866,
157,"14W31116-1", 8.7607288, 8.6814013, 19.1940517, 22.5807419,
158,"14W31645-1", 8.9193125, 8.8017359, 19.1321507, 22.0576630,
159,"14NY0662-1", 8.3794155, 8.1027393, 21.0210838, 32.7460022,
160,"14W31246-1", 8.8176594, 8.6856880, 19.4987450, 25.6651230,
161,"14W31848-1", 8.9248161, 8.6879272, 20.0128784, 25.9497833,
162,"14W30474-1", 8.7535763, 8.4534883, 20.7473030, 29.8721161,
163,"14W32263-1", 8.6894836, 8.5630207, 19.7477627, 24.8591690,
164,"14W31922-1", 8.3840122, 8.3040743, 20.4724197, 25.8343353,
165,"14W31318-1", 8.8643026, 8.7030096, 19.9243393, 30.3637924,
166,"14W32426-1", 8.5777769, 8.4648094, 20.5036812, 22.6888428,
167,"14W31330-1", 8.9152145, 8.6379356, 20.0308075, 17.4217682,
168,"14W30835-1", 9.1372280, 8.7681799, 20.3467216, 19.2888947,
169,"14W32315-1", 8.5923567, 8.5120993, 20.5828857, 28.0120163,
170,"14W31874-1", 8.8714743, 8.7160749, 19.8310356, 28.7015762,
171,"14NY0502-1", 8.2895279, 8.1521053, 20.3233585, 26.8974380,
172,"14W31108-1", 8.8189726, 8.6102324, 20.5827274, 28.0918274,
173,"14W31511-1", 8.4727097, 8.3033409, 21.3088074, 32.5021591,
174,"14W31950-1", 8.9104614, 8.6997900, 19.4891911, 24.4130859,
175,"14W30840-2", 8.6225281, 8.4930201, 19.8645630, 13.4752579,
176,"14W30516-1", 8.6391420, 8.4951601, 20.0536308, 25.8776627,
177,"14W31118-1", 9.0360651, 8.6158447, 21.5956669, 48.4466858,
178,"14W32230-1", 9.1176243, 8.8124943, 21.3562660, 39.3990555,
179,"14W31624-1", 9.3867817, 8.9468861, 20.9277229, 27.9458771,
180,"14W31328-1", 8.8067627, 8.6873627, 19.3427162, 27.7048492,
181,"14W31459-1", 8.9663200, 8.6986742, 20.3711548, 24.2964706,
182,"14W30463-1", 8.4444284, 8.1122913, 21.2228737, 34.7768784,
183,"14W31459-1", 8.9598989, 8.6947803, 20.3575687, 24.1991272,
184,"14W31848-2", 9.0617037, 8.7783556, 20.1839924, 24.0879364,
185,"14W31036-1", 8.8309841, 8.5671339, 20.4767685, 33.1159592,
186,"14W31743-1", 8.8031178, 8.7485781, 19.0202293, 22.9043579,
187,"14W30678-1", 8.2158251, 8.0794067, 21.1557407, 25.8699570,
188,"14W30447-1", 8.7238331, 8.4908218, 21.0621185, 30.6135406,
189,"14W31334-1", 8.9996920, 8.8357849, 19.6305199, 19.2939682,
190,"14W30511-1", 8.4822178, 8.3295069, 19.8884430, 24.7216568,
191,"14W31072-1", 8.8250961, 8.5844727, 20.3815784, 28.9209900,
192,"14W30879-1", 8.3844862, 8.2185888, 21.2820721, 35.6164169,
193,"14W30508-1", 8.7529469, 8.4874563, 20.4248734, 30.4745026,
194,"14W32437-1", 8.8031616, 8.5401020, 19.7691574, 24.9334183,
195,"14W32232-1", 8.9154625, 8.6791029, 19.7545166, 27.4945145,
196,"14W30730-2", 8.8056688, 8.6812429, 19.4768906, 14.4062119,
197,"14W30841-2", 8.9566202, 8.7246256, 19.7229748, 18.6184692,
198,"14W32262-1", 8.8751631, 8.6842813, 20.2457848, 35.2390213,
199,"14W31904-1", 9.0208616, 8.6190004, 21.6632996, 42.0326233,
200,"14W30944-1", 8.8918200, 8.6800804, 19.9649734, 23.3826218,
201,"14W31869-1", 8.7015429, 8.6064568, 19.6138802, 20.8662949,
202,"14W31835-1", 9.0721006, 8.6883707, 20.6091557, 28.1913757,
203,"14W30919-1", 8.7013025, 8.5526552, 21.2659187, 34.8049545,
204,"14W30707-1", 8.7074022, 8.5257149, 19.8015289, 27.6384201,
205,"14W32428-1", 9.0344305, 8.5223579, 21.5776787, 30.4021378,
206,"14W30523-1", 8.6433153, 8.3727865, 21.0874195, 30.6316605,
207,"14W31303-1", 8.5843163, 8.2841530, 20.2831306, 26.0003891,
208,"14W30727-1", 8.7004089, 8.5410786, 19.6136913, 24.9133530,
209,"14W31263-1", 9.1062374, 8.8490057, 21.0278053, 39.1885605,
210,"14W31425-1", 8.9584951, 8.8203535, 19.3885250, 21.8104095,
211,"14NY0525-1", 8.2158489, 8.1282005, 20.6926651, 31.8401794,
212,"14W30922-1", 8.7769613, 8.7142696, 19.4682331, 25.4221573,
213,"14W30729-1", 8.8667736, 8.6879740, 19.4870052, 19.2466736,
214,"14W31515-1", 8.8449440, 8.5671654, 20.3720436, 23.7975464,
215,"13W30702-1", 8.6902294, 8.5258341, 19.7927475, 28.2433929,
216,"14W31902-1", 8.9894648, 8.7394714, 20.6278477, 31.6941833,
217,"14W31872-1", 9.0409718, 8.7113180, 20.3179321, 28.1289597,
218,"14W30534-1", 8.9053221, 8.5578270, 21.5572720, 39.7817764,
219,"14W31266-1", 8.8816166, 8.7815495, 19.4478645, 26.6795425,
220,"14W31710-1", 9.1178417, 8.7346029, 21.7762051, 50.4896469,
221,"14W30514-1", 8.6045208, 8.3129177, 20.8678932, 24.8679581,
222,"14W31243-1", 9.1260700, 8.8834724, 20.4067554, 34.2645111,
223,"14W30524-1", 8.7791662, 8.5961285, 19.7862549, 22.7152557,
224,"14W31078-1", 8.9965763, 8.6838694, 20.4650536, 26.0784225,
225,"14W30649-1", 8.9222088, 8.5190430, 21.7674484, 42.5749283,
226,"14W30650-1", 8.5367355, 8.2942753, 21.6060371, 32.6627197,
227,"14W30705-1", 8.8498201, 8.6591854, 20.0770435, 32.8825226,
228,"14W32276-1", 8.7719688, 8.5392199, 20.0195866, 28.6921921,
229,"14W31702-1", 8.1963587, 7.9760246, 22.0756798, 37.4193497,
230,"14W31466-1", 8.7554588, 8.5462217, 21.3836765, 32.9606476,
231,"13W30851-1", 8.6273651, 8.6573420, 19.2447243, 22.1309662,
232,"14W31111-1", 8.9248285, 8.7712355, 19.3788128, 21.8442459,
233,"14W30532-1", 8.4593010, 8.3184299, 21.0468845, 28.2306366,
234,"14W31464-1", 8.4945612, 8.3176403, 21.1762447, 26.9981384,
235,"14W31058-1", 8.8946247, 8.7664127, 19.5173950, 21.7019730,
236,"14W30667-1", 8.5128326, 8.4343758, 20.7233429, 28.6046524,
237,"14NY0505-1", 7.9478607, 7.3235798, 23.9915543, 39.5390320,
238,"14W32328-1", 9.0189896, 8.7523117, 20.0960979, 26.3634415,
239,"14W31332-1", 9.0823650, 8.7682858, 20.1546898, 27.9910202,
240,"13W30704-1", 8.4937534, 8.4256544, 20.1038361, 30.6356506,
241,"14NY0578-1", 7.9576054, 7.6120362, 22.7810459, 39.8075638,
242,"14W31234-1", 9.0556688, 8.7702694, 20.2621193, 28.8933716,
243,"14W31516-1", 8.3969898, 8.3149557, 20.5723381, 21.3178177,
244,"14NY0004-2", 8.4914255, 8.0155621, 22.7563858, 40.1979980,
245,"14W30719-1", 8.8205681, 8.6815939, 19.9593925, 29.1651077,
246,"14W30839-1", 9.2994070, 8.9129181, 20.5845566, 22.3722610,
247,"14NY0504-2", 8.6660967, 8.2901688, 21.7032509, 27.0651093,
248,"14W30711-1", 8.7754650, 8.6411047, 19.8782501, 27.7456436,
249,"14W31308-1", 8.5079508, 8.3471470, 21.3115120, 32.4429703,
250,"14W31251-1", 8.7776823, 8.5463009, 19.9062500, 26.5111923,
251,"14W30530-1", 8.4998064, 8.4173450, 20.2437134, 28.6683807,
252,"14W32450-1", 8.5516424, 8.3255053, 20.7350960, 25.0009460,
253,"14W31503-1", 8.6171141, 8.4877434, 19.8283386, 22.7810822,
254,"14W31275-1", 8.9076166, 8.7897587, 19.4421959, 24.5021667,
255,"14W31123", 7.8707356, 8.0157251, 18.9749641, 29.3978348,
256,"14W32306", 7.6051030, 7.7826543, 19.4363232, 30.1423111,
257,"14NY0527-2", 7.2684245, 6.1916142, 27.8170452, 39.5767975,
258,"14W32106", 8.0894623, 8.1412201, 18.9126225, 26.6833725,
259,"14W30911", 7.7098551, 7.8235283, 19.2994385, 29.6565628,
260,"14W32349", 8.0738611, 8.1768370, 18.8399506, 25.7108002,
261,"14W30743", 7.4310551, 7.5787554, 20.7730408, 37.7517242,
262,"14W32336", 7.9113407, 7.9752321, 19.2968636, 25.2399673,
263,"14W30875", 7.4994335, 7.7601166, 20.1758652, 34.9989853,
264,"14W32114", 7.9894791, 8.1591625, 18.6849232, 24.0558014,
265,"14W32227", 7.7774744, 7.6284933, 21.1085396, 36.0240784,
266,"14W31656", 7.2847199, 7.5094643, 19.7803783, 27.7672348,
267,"14W32439", 7.7535820, 7.8621430, 19.6936188, 29.5154266,
268,"14W30740", 7.7791495, 7.8488364, 19.5433750, 30.8183594,
269,"14W32112", 7.6972837, 7.6683898, 19.9695206, 15.5471420,
270,"14W31070", 7.9016194, 7.8985801, 19.5002174, 27.7712784,
271,"14NY0835-2", 8.4251776, 8.0135393, 22.4821301, 39.8999557,
272,"14W32234", 7.8141193, 7.9354920, 19.1472340, 26.7395706,
273,"14W31275", 7.9526925, 8.0798960, 19.0302868, 27.1119614,
274,"14W32452", 7.5343304, 7.6530523, 19.5899811, 26.3558121,
275,"14W32453", 7.9942765, 8.0156622, 19.1180649, 27.1976089,
276,"14W31554", 7.8298063, 7.9955516, 19.0158424, 29.1846085,
277,"14W32136", 7.8426738, 7.8642116, 19.6519775, 27.7674484,
278,"14NY0020-2", 7.3481908, 6.5885062, 26.0290222, 39.9015884,
279,"14W31256", 7.8248596, 7.8746262, 19.7368698, 29.0232925,
280,"14W32117", 7.7034569, 7.7206054, 20.5694408, 30.7581329,
281,"14NY0006-1", 7.1117125, 6.1361809, 27.7693596, 41.7620773,
282,"14NY0073-1", 7.8488927, 7.4717441, 22.6030140, 28.2193832,
283,"14W32260", 7.6635427, 7.6955600, 20.3304176, 29.2659531,
284,"14W31239", 7.8240995, 7.9153752, 19.4657211, 28.5502930,
285,"14W31073", 8.3007097, 8.3680544, 18.8239155, 27.9809570,
286,"14W32464", 7.1323252, 7.2990184, 20.8414097, 29.0953674,
287,"14W32475", 7.5076742, 7.7348714, 18.9437389, 24.1829224,
288,"14W32155", 8.0727520, 8.1268978, 18.8341331, 27.0318604,
289,"14W32044", 7.6025701, 7.6523552, 21.0571480, 37.3966522,
290,"14W32278", 8.0439844, 8.1036739, 19.0650024, 24.5070801,
291,"14W30738", 7.5210519, 7.5229692, 20.8565464, 28.4707870,
292,"14W31465", 7.9045944, 7.9797158, 19.2328472, 26.5499191,
293,"14NY0353-1", 7.8599224, 7.2820759, 24.3019924, 42.1574478,
294,"14W32045", 6.9160166, 7.3012376, 19.2679329, 18.8984756,
295,"14W32249", 8.0680876, 8.1047840, 19.1969109, 25.9073410,
296,"14W31345", 7.5919714, 7.6888862, 19.7467155, 23.1514435,
297,"14W32259", 7.7659283, 7.9464569, 18.8934803, 26.8711395,
298,"14W30938", 7.7196779, 7.7812810, 19.7361526, 27.2012329,
299,"14W32026", 6.6324902, 7.0293012, 19.0406723, 7.7247162,
300,"14W31266", 7.6304035, 7.7307739, 20.0522919, 27.9549408,
301,"14W31648", 8.2378798, 8.1702881, 19.1690674, 24.2857742,
302,"14W32318", 7.3881497, 7.5812044, 19.5034733, 22.9862137,
303,"14W32225", 7.9369144, 7.9895391, 19.7986050, 26.1386414,
304,"14W31302", 7.7906861, 7.8794727, 19.6692543, 29.8976059,
305,"14NY0508-1", 8.2179136, 7.6624689, 23.5686550, 38.6880875,
306,"14W30926", 8.0207100, 8.1118994, 18.9552002, 25.5982666,
307,"14W31109", 7.7715597, 8.0265770, 18.3958492, 23.7172775,
308,"14W32035", 7.5924373, 7.6664186, 19.7646351, 27.7537003,
309,"14W31652", 7.6738453, 7.8605089, 19.1879768, 25.3977966,
310,"14W32017", 7.8642130, 7.8236322, 19.2667599, 14.0369034,
311,"14W31303", 8.0595207, 8.1521788, 19.0593243, 29.6461411,
312,"14W31848", 7.8396626, 7.9610763, 19.0663090, 26.8946838,
313,"14W31861", 7.7818532, 7.8414087, 19.5494690, 25.2585983,
314,"14W31529", 8.1049490, 8.1456966, 19.3642406, 30.0775452,
315,"14W31743", 7.4256020, 7.5542011, 20.1463699, 25.8046188,
316,"14W31720", 7.8893046, 7.8555341, 20.0125160, 24.8142853,
317,"14W31039", 7.7809067, 7.8860450, 19.7385368, 28.2105484,
318,"14W31464", 7.7267318, 7.7591929, 20.6025753, 28.6434784,
319,"14W31343", 7.8135748, 8.0357857, 18.6208420, 25.6988068,
320,"14W31336", 8.3050957, 8.2421789, 19.1433868, 28.6940994,
321,"14W31072", 7.7454510, 7.6793461, 20.6919842, 29.8972473,
322,"14NY0500-1", 8.1825418, 7.7684317, 22.4441509, 33.5951538,
323,"14W31534", 7.6317625, 7.7319832, 20.1770134, 27.2914124,
324,"14W30475-1", 8.8221674, 8.5789366, 20.3481064, 32.0245132,
325,"14W32324", 8.1983414, 8.1396914, 19.9416313, 29.1408691,
326,"14W30652-1", 8.5845299, 8.3278046, 20.5556068, 26.5553589,
327,"14W32260-1", 8.8304119, 8.6321306, 20.0818443, 26.0119247,
328,"14W31830-1", 8.8137674, 8.7052526, 19.7012405, 23.4628067,
329,"14NY0487-1", 7.6239858, 6.8377895, 25.3413429, 40.9421310,
330,"14W30863-1", 8.5661354, 8.3219595, 21.7163448, 35.0108795,
331,"14W30878-1", 8.8131618, 8.5326281, 20.5748711, 26.2148514,
332,"14W31056-1", 8.9138765, 8.7527103, 19.3453350, 23.4623947,
333,"14W31916-1", 8.8124447, 8.6670294, 19.7148972, 29.9724045,
334,"14W30654-1", 8.3659496, 8.1862698, 21.2073460, 24.3852005,
335,"14W31452", 8.0140724, 8.0165720, 19.5466690, 28.0692368,
336,"14W32464-1", 8.5439348, 8.2839041, 21.8748989, 35.6024857,
337,"14W31512-1", 8.8449430, 8.7167807, 19.8276882, 32.1394577,
338,"14W30937-1", 8.9190779, 8.7151756, 19.8500824, 23.1933670,
339,"14W31519-1", 8.7718821, 8.6161022, 19.8019905, 28.2009964,
340,"14W30903-1", 8.8499775, 8.5854168, 20.4243011, 30.1590118,
341,"14W30875-1", 8.6235409, 8.2979536, 22.2497768, 44.3397827,
342,"14NY0521-2", 7.4361572, 6.6589971, 25.8783798, 43.2660980,
343,"14W30708-1", 8.9124069, 8.6875744, 20.0242748, 28.2541122,
344,"14W31261-1", 8.9972544, 8.7206116, 20.0068264, 26.6786118,
345,"14W31727-1", 9.0308914, 8.6769209, 20.1787949, 32.2608490,
346,"14W30715-1", 8.8421288, 8.4668074, 21.2673988, 45.2287216,
347,"14W31544", 7.9516525, 8.0701628, 19.9495392, 27.2850037,
348,"14W30718-1", 8.6739721, 8.5285444, 21.2545528, 36.7828369,
349,"14NY0500-2", 8.4277868, 8.0845261, 21.7911606, 33.1781158,
350,"14NY0044-2", 7.4975381, 6.6206379, 26.1474781, 36.0383453,
351,"14W31865", 7.6166916, 7.7981033, 19.1511517, 25.3299789,
352,"14W31627", 7.7449007, 7.8001332, 19.9018536, 29.9550705,
353,"14W30331-1", 8.8162203, 8.5680857, 20.3489208, 29.5904388,
354,"14W30917-1", 8.5339251, 8.2544661, 20.3896198, 27.8808441,
355,"14W31554-1", 8.9957209, 8.6907883, 20.5533257, 32.3287582,
